gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
KLC1,2.4595e-10,kinesin light chain 1,++,+-+-,--,0.23590471831691248,0.40328701452329924,+,0.472,0.07765263367967024,127,1,-0.0729,0.234
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,--,+---,Filtered_Out,0.8685475027530487,0.23624264209521445,-,0.472,0.154516459,127,1,-0.0729,0.234
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,-+,++--,+-,0.6285456070490373,0.23647104610391395,-,0.473,0.060374167,127,1,-0.0729,0.234
HIST1H2BO,9.6505e-8,NA,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.4757698976666156,128,1,-0.0729,0.234
SLC17A3,1.6689e-7,solute carrier family 17 member 3,--,NA,Filtered_Out,0.759473791351245,0.240526208648755,-,0.481,0.48105241729751,129,1,-0.0729,0.234
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,+-,+-++,Filtered_Out,0.24638591059151943,0.799859381266197,+,0.493,0.064166739,133,1,-0.0729,0.234
HIST1H4L,6.1718e-11,NA,-+,NA,Filtered_Out,0.2511237809368194,0.7488762190631806,+,0.502,0.5022475618736388,135,1,-0.0729,0.234
EP300,2.3037e-7,E1A binding protein p300,--,---+,-+,0.6515525401744456,0.25193784274203757,-,0.504,0.127139232,136,1,-0.0729,0.234
LIN28B,6.5708e-10,lin-28 homolog B,++,----,Filtered_Out,0.7383291308982027,0.2543467672435154,-,0.509,0.167076171,137,1,-0.0729,0.234
PCDHA2,4.5699e-8,protocadherin alpha 2,--,+--+,Filtered_Out,0.6207447086778614,0.2731526348944889,-,0.546,0.056372446,147,1,-0.0729,0.234
PSORS1C1,1.7445e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.5548172602171775,149,1,-0.0729,0.234
CTNNA3,1.6889e-10,catenin alpha 3,--,++-+,Filtered_Out,0.28189533524305593,0.5485909023712112,+,0.564,0.064947203,152,1,-0.0729,0.234
MOB4,6.0861e-7,"MOB family member 4, phocein",-+,++--,NA,0.28308091617335707,0.8271414267989408,+,0.566,0.160268535,152,1,-0.0729,0.234
C11orf31,5.1084e-7,NA,NA,NA,NA,0.7732981583607033,0.28585702219412223,-,0.572,0.146655993,154,1,-0.0729,0.234
CRB1,2.4995e-7,crumbs cell polarity complex component 1,+-,+---,++,0.2866732076567279,0.43307283450752754,+,0.573,0.14114897,154,1,-0.0729,0.234
STK19,7.0576e-7,serine/threonine kinase 19,+-,---+,++,0.28999941027262943,0.5252906074606234,+,0.58,0.065077223,156,1,-0.0729,0.234
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,+---,Filtered_Out,0.8332957482549774,0.2968152464108993,-,0.594,0.242709346,160,1,-0.0729,0.234
TMEM258,5.5471e-7,transmembrane protein 258,--,+-++,-+,0.30120089338296935,0.3869165198495294,+,0.602,0.116142603,162,1,-0.0729,0.234
HIST1H1B,9.9717e-14,NA,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.6227937379118409,168,1,-0.0729,0.234
AP3B1,3.1457e-7,adaptor related protein complex 3 subunit beta 1,--,++-+,--,0.737275553233926,0.3162896618602585,-,0.633,0.17873515,170,1,-0.0729,0.234
TRMT61A,3.682e-9,tRNA methyltransferase 61A,++,+-+-,NA,0.3178262426422268,0.792745226855211,+,0.636,0.093896153,171,1,-0.0729,0.234
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,----,++,0.48749888157007176,0.317899250679318,-,0.636,0.04356264,171,1,-0.0729,0.234
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,--++,-+,0.8696642416512776,0.3200486931079938,-,0.64,0.136345318,172,1,-0.0729,0.234
PCLO,6.5683e-13,piccolo presynaptic cytomatrix protein,--,--++,NA,0.8003433975326915,0.32022599366508697,-,0.64,0.3094604946899414,172,1,-0.0729,0.234
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,++,0.3216740693786038,0.6094266246263009,+,0.643,0.022926033,173,1,-0.0729,0.234
APOPT1,9.2647e-9,NA,+-,+-++,NA,0.5337651896947657,0.32293653879582646,-,0.646,0.21492512868701327,174,1,-0.0729,0.234
HTT,8.8516e-7,huntingtin,++,--++,NA,0.5413407982466538,0.3249286620085136,-,0.65,0.057434382,175,1,-0.0729,0.234
LTBP3,8.1362e-7,latent transforming growth factor beta binding protein 3,--,---+,+-,0.38837756920325567,0.32588128556107443,-,0.652,0.085021723,175,1,-0.0729,0.234
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,-++-,--,0.5435794079597758,0.32721012824234164,-,0.654,0.080146995,176,1,-0.0729,0.234
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.6681868396140915,180,1,-0.0729,0.234
ACTL8,6.0564e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.6696272220021248,180,1,-0.0729,0.234
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,++,++-+,++,0.33588571360303543,0.9269590806927834,+,0.672,0.302684086,181,1,-0.0729,0.234
PQLC2L,7.0543e-9,NA,++,+---,Filtered_Out,0.5878487167109877,0.33915512558402283,-,0.678,0.152352033,182,1,-0.0729,0.234
EMILIN3,3.3685e-9,elastin microfibril interfacer 3,++,--++,--,0.3440125743062638,0.642789741561265,+,0.688,0.17598483982501012,185,1,-0.0729,0.234
CCDC36,6.5734e-7,NA,-+,+--+,Filtered_Out,0.34497406671218567,0.7740171601837442,+,0.69,0.232396459,186,1,-0.0729,0.234
PLCG1,2.9372e-7,phospholipase C gamma 1,-+,--++,-+,0.8412329538597773,0.34618077027318167,-,0.692,0.051410272,186,1,-0.0729,0.234
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.7766620668540594,0.35172016416193014,-,0.703,0.130216872,189,1,-0.0729,0.234
ZKSCAN4,7.5101e-14,zinc finger with KRAB and SCAN domains 4,--,+-++,++,0.3574782160197339,0.6880124638143155,+,0.715,0.056904125,192,1,-0.0729,0.234
C7orf72,8.2601e-7,NA,NA,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.7241018218849218,195,1,-0.0729,0.234
ASTN2,2.1867e-11,astrotactin 2,+-,+-++,-+,0.36317764214656817,0.4563279639895866,+,0.726,0.128187473,195,1,-0.0729,0.234
RAB3B,1.6111e-6,"RAB3B, member RAS oncogene family",--,+--+,++,0.7441236273549916,0.36562866980771164,-,0.731,0.185725844,197,1,-0.0729,0.234
MARCH10,2.7587e-7,NA,+-,++-+,NA,0.6060687468771965,0.3658210273571851,-,0.732,0.184415878,197,1,-0.0729,0.234
KIF15,3.6765e-8,kinesin family member 15,+-,+-+-,Filtered_Out,0.3741798326141794,0.8000096731127897,+,0.748,0.141769699,201,1,-0.0729,0.234
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,+-,+--+,Filtered_Out,0.7237006650374962,0.3745854295711728,-,0.749,0.118917823,202,1,-0.0729,0.234
SLC44A4,7.984e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.7597173341155048,204,1,-0.0729,0.234
ZNF197,2.2773e-10,zinc finger protein 197,--,+---,Filtered_Out,0.8110604241850212,0.38111711936693093,-,0.762,0.341941123,205,1,-0.0729,0.234
SCAI,1.1937e-7,suppressor of cancer cell invasion,-+,-++-,NA,0.5723434929079563,0.38302523571546204,-,0.766,0.043465103,206,1,-0.0729,0.234
TOP1,1.6562e-6,DNA topoisomerase I,--,----,++,0.4504020646457456,0.39077069994699065,-,0.782,0.136620351,210,1,-0.0729,0.234
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,-+--,Filtered_Out,0.42592516033408423,0.39093438167475747,-,0.782,0.076847424,210,1,-0.0729,0.234
LRP1B,2.7253e-9,LDL receptor related protein 1B,+-,--+-,-+,0.5482662767917027,0.39152980625009226,-,0.783,0.077533801,211,1,-0.0729,0.234
HIST1H3I,6.378e-10,NA,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.7843244936307694,211,1,-0.0729,0.234
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.39641254964643985,0.5237956858067507,+,0.793,0.240881145,213,1,-0.0729,0.234
NEGR1,3.5506e-15,neuronal growth regulator 1,++,-++-,++,0.3966767930876572,0.8627943946165697,+,0.793,0.307602369,213,1,-0.0729,0.234
NICN1,5.9884e-7,nicolin 1,+-,--++,--,0.6988270369194057,0.40834245301247074,-,0.817,0.087445055,220,1,-0.0729,0.234
PPP6C,1.0969e-6,protein phosphatase 6 catalytic subunit,++,++--,-+,0.41059751104435366,0.42260896271667286,+,0.821,0.068832584,221,1,-0.0729,0.234
PCDHA5,4.2994e-7,protocadherin alpha 5,++,--+-,Filtered_Out,0.7476420258460198,0.42062127587106024,-,0.841,0.267705173,226,1,-0.0729,0.234
MED19,1.7536e-7,mediator complex subunit 19,++,--++,-+,0.42149715971925483,0.727984465206999,+,0.843,0.121863617,227,1,-0.0729,0.234
METTL9,1.7424e-10,methyltransferase like 9,++,+++-,--,0.4259764178715532,0.7523929736284127,+,0.852,0.22839286603704229,229,1,-0.0729,0.234
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,+-++,NA,0.746189173630344,0.4261978937375375,-,0.852,0.302012833,229,1,-0.0729,0.234
SIM1,1.468e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.8551666132836557,230,1,-0.0729,0.234
EYS,1.3196e-6,eyes shut homolog,+-,-++-,NA,0.4395743204268634,0.42842212142203945,-,0.857,0.07698382,230,1,-0.0729,0.234
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.8580396207211936,231,1,-0.0729,0.234
DRD2,5.3507e-14,dopamine receptor D2,++,++-+,NA,0.4311297646209554,0.5493498429659381,+,0.862,0.058694126,232,1,-0.0729,0.234
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,-+,+++-,Filtered_Out,0.43810988416009655,0.7899284479036874,+,0.876,0.263763408,236,1,-0.0729,0.234
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,-++-,Filtered_Out,0.4385026950457878,0.6354525818663207,+,0.877,0.146900342,236,1,-0.0729,0.234
TYR,6.9688e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.8841034132673105,238,1,-0.0729,0.234
SPPL3,2.8497e-10,signal peptide peptidase like 3,-+,---+,NA,0.6400800920468664,0.44412584954186535,-,0.888,0.078087774,239,1,-0.0729,0.234
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.45043809288496883,0.6026037111599303,+,0.901,0.24670487489238185,242,1,-0.0729,0.234
SGCZ,9.7578e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.6230050510995133,0.46117632199071407,-,0.922,0.076991652,248,1,-0.0729,0.234
RHOBTB1,1.5668e-6,Rho related BTB domain containing 1,-+,+++-,+-,0.46233196865196036,0.6532321256451685,+,0.925,0.185130712,249,1,-0.0729,0.234
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.9305642469942957,250,1,-0.0729,0.234
VPS41,1.9375e-6,VPS41 subunit of HOPS complex,-+,-++-,-+,0.7058921119359902,0.46567641807018717,-,0.931,0.203807678,251,1,-0.0729,0.234
FADS2,1.9429e-8,fatty acid desaturase 2,+-,+---,+-,0.7455790889512259,0.4682134582120408,-,0.936,0.212055354,252,1,-0.0729,0.234
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,-+-+,Filtered_Out,0.4691773971290788,0.833356299095747,+,0.938,0.5164293375613691,252,1,-0.0729,0.234
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.9462468912580275,255,1,-0.0729,0.234
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,++,-+++,Filtered_Out,0.4802059054299413,0.7436093970991019,+,0.96,0.264999577,258,1,-0.0729,0.234
GRM8,1.8034e-12,glutamate metabotropic receptor 8,++,----,+-,0.7976982589552216,0.4892931510826661,-,0.979,0.289704213,263,1,-0.0729,0.234
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,++,--+-,+-,0.596188850672663,0.4922615528814792,-,0.985,0.344149761,265,1,-0.0729,0.234
SHISA9,8.9846e-17,shisa family member 9,++,-++-,NA,0.7023899795801285,0.592672978486364,-,1,0.371908477,269,1,-0.0729,0.234
PGBD1,5.9534e-14,piggyBac transposable element derived 1,+-,+---,-+,0.8452950494159507,0.6116307173640323,-,1,0.5586367973614333,269,1,-0.0729,0.234
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,-+,--+-,-+,0.7481256574276847,0.5679854463108747,-,1,0.2468581,269,1,-0.0729,0.234
CDH13,1.5938e-11,cadherin 13,-+,-++-,+-,0.6874031206924284,0.6960118376704152,+,1,0.181284919,269,1,-0.0729,0.234
MEGF11,1.7823e-10,multiple EGF like domains 11,+-,+---,Filtered_Out,0.6285067367805437,0.6172244858183262,-,1,0.309329606,269,1,-0.0729,0.234
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,+---,Filtered_Out,0.602587428370731,0.5347956383047361,-,1,0.179497663,269,1,-0.0729,0.234
CELF4,8.7511e-10,CUGBP Elav-like family member 4,+-,--++,-+,0.6713314121206884,0.5114289179839938,-,1,0.132750755,269,1,-0.0729,0.234
NRG1,9.6427e-10,neuregulin 1,++,---+,++,0.648535919619852,0.6713777355170737,+,1,0.295554937,269,1,-0.0729,0.234
GPC6,1.5958e-9,glypican 6,-+,+---,-+,0.762086436285332,0.5893858852798424,-,1,0.423006461,269,1,-0.0729,0.234
ESR2,2.6731e-9,estrogen receptor 2,+-,++--,Filtered_Out,0.5864107517018261,0.5340217417011001,-,1,0.261188279,269,1,-0.0729,0.234
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,--++,Filtered_Out,0.7739568555016807,0.5212377415814152,-,1,0.513101083,269,1,-0.0729,0.234
CNTNAP5,3.889e-9,contactin associated protein family member 5,--,-+++,Filtered_Out,0.7146866524936631,0.606913718555159,-,1,0.398807424,269,1,-0.0729,0.234
DCDC1,7.4612e-9,doublecortin domain containing 1,+-,++--,Filtered_Out,0.8653332708154524,0.5313463542047749,-,1,0.203149572,269,1,-0.0729,0.234
NKAPL,3.8381e-8,NFKB activating protein like,-+,+--+,Filtered_Out,0.5516661685933234,0.8266305002782894,+,1,0.604192302,269,1,-0.0729,0.234
PCDHA1,5.4415e-8,protocadherin alpha 1,+-,-+--,NA,0.8407978819616815,0.5418636592154821,-,1,0.6596776631874942,269,1,-0.0729,0.234
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,--+-,-+,0.5931274304843985,0.7528209033138643,+,1,0.270125375,269,1,-0.0729,0.234
ESRRG,1.3144e-7,estrogen related receptor gamma,++,----,-+,0.6118113962446521,0.5102061162655621,-,1,0.165959054,269,1,-0.0729,0.234
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,-+,+---,+-,0.561921409605442,0.6760071258318522,+,1,0.301901873,269,1,-0.0729,0.234
PCDHA4,3.5744e-7,protocadherin alpha 4,+-,++-+,NA,0.6009323326877413,0.6836664187009945,+,1,0.573361189,269,1,-0.0729,0.234
CNTN5,3.6605e-7,contactin 5,-+,-++-,Filtered_Out,0.5985286313596679,0.5326587418199348,-,1,0.155386279,269,1,-0.0729,0.234
PCDHA6,6.7865e-7,protocadherin alpha 6,++,++--,Filtered_Out,0.6497313020187417,0.594859340481158,-,1,0.267282121,269,1,-0.0729,0.234
CDH9,9.6964e-7,cadherin 9,-+,--+-,+-,0.7060195829795566,0.5550131870916067,-,1,0.085973372,269,1,-0.0729,0.234
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,+---,-+,0.5857461368437124,0.5537073630393091,-,1,0.220572436,269,1,-0.0729,0.234
PCDHA7,2.2519e-6,protocadherin alpha 7,-+,--+-,NA,0.6389225252907944,0.5640730822362939,-,1,0.41746892,269,1,-0.0729,0.234
IK,2.3173e-6,IK cytokine,++,+-++,+-,0.6730743502710724,0.8230573236910232,+,1,0.610858624,269,1,-0.0729,0.234
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,-+,+---,NA,0.5471058186000132,0.6166949405323384,+,1,0.315597961,269,1,-0.0729,0.234
DCDC5,2.4868e-9,NA,NA,NA,NA,0.8653332708154524,0.5313463542047749,-,1,0.203149572,269,1,-0.0729,0.234
