gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
HIST1H4L,6.1718e-11,NA,-+,NA,Filtered_Out,0.2511237809368194,0.7488762190631806,+,0.502,0.5022475618736388,135,1,-0.0255,0.677
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,----,--,0.9059531128627849,0.2633316203039891,-,0.527,0.281877528,142,1,-0.0255,0.677
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,+-++,+-,0.2977572204267455,0.2644818707508576,-,0.529,0.036537339,142,1,-0.0255,0.677
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,++,+-+-,--,0.7306264166559755,0.2691721081772843,-,0.538,0.034033973,145,1,-0.0255,0.677
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,-+--,-+,0.3521075957592793,0.26957172939637303,-,0.539,0.039439474,145,1,-0.0255,0.677
SOX6,4.167e-7,SRY-box transcription factor 6,--,+++-,Filtered_Out,0.802233069760791,0.2734957360646474,-,0.547,0.18842140682678515,147,1,-0.0255,0.677
PSORS1C1,1.7445e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.5548172602171775,149,1,-0.0255,0.677
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,+++-,-+,0.2790290375516908,0.5031746536694476,+,0.558,0.041778439,150,1,-0.0255,0.677
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,+++-,Filtered_Out,0.5525937449098233,0.2842070240939937,-,0.568,0.18027989568409913,153,1,-0.0255,0.677
TMEM161B,4.7697e-14,transmembrane protein 161B,++,++--,-+,0.4804682172136163,0.28430711333635705,-,0.569,0.032318539,153,1,-0.0255,0.677
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,+-,+---,--,0.9804492652930553,0.2902750588889957,-,0.581,0.31155610351468865,156,1,-0.0255,0.677
TMEM67,3.3829e-7,transmembrane protein 67,+-,++++,Filtered_Out,0.2908256605949632,0.7744908903328322,+,0.582,0.273909536,156,1,-0.0255,0.677
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.7617249503306858,0.29355411062180065,-,0.587,0.086095119,158,1,-0.0255,0.677
RFWD2,7.0007e-9,NA,NA,NA,NA,0.5216652675741642,0.2960974114817771,-,0.592,0.149535393,159,1,-0.0255,0.677
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--++,-+,0.6610690736616907,0.29810429212471673,-,0.596,0.12566637,160,1,-0.0255,0.677
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++--,++,0.29823832494004887,0.9154940711698922,+,0.596,0.173805618,160,1,-0.0255,0.677
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,++++,Filtered_Out,0.29918626383987956,0.6883850888401253,+,0.598,0.194865137,161,1,-0.0255,0.677
FANCL,4.5809e-7,FA complementation group L,--,++--,-+,0.6955992666138835,0.3007336077628486,-,0.601,0.101785342,162,1,-0.0255,0.677
ZNF184,3.3378e-8,zinc finger protein 184,++,--+-,+-,0.3037941287087504,0.3642651351636276,+,0.608,0.031178017,163,1,-0.0255,0.677
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,++,---+,Filtered_Out,0.8359436415850557,0.30628250836657306,-,0.613,0.320824953,165,1,-0.0255,0.677
HIST1H1B,9.9717e-14,NA,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.6227937379118409,168,1,-0.0255,0.677
PCDHA7,2.2519e-6,protocadherin alpha 7,-+,-+--,NA,0.6412775754083025,0.31418773872789635,-,0.628,0.045500336,169,1,-0.0255,0.677
EPHB2,1.0438e-6,EPH receptor B2,-+,----,+-,0.4930991916328469,0.31738103080273206,-,0.635,0.064315918,171,1,-0.0255,0.677
TAOK3,1.4896e-8,TAO kinase 3,--,+-++,+-,0.7327895461492039,0.32516818644538853,-,0.65,0.24603221,175,1,-0.0255,0.677
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,+-,0.32557233762271587,0.6354763178487826,+,0.651,0.193406508,175,1,-0.0255,0.677
ZNF445,3.5346e-10,zinc finger protein 445,+-,--+-,++,0.41903101673906357,0.3261391848202357,-,0.652,0.059736237,175,1,-0.0255,0.677
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.6681868396140915,180,1,-0.0255,0.677
ACTL8,6.0564e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.6696272220021248,180,1,-0.0255,0.677
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,+-,--++,-+,0.48437882706646956,0.33964295270684186,-,0.679,0.043405061,183,1,-0.0255,0.677
CNTN5,3.6605e-7,contactin 5,-+,++++,Filtered_Out,0.3421733299092041,0.8078856142388412,+,0.684,0.302572456,184,1,-0.0255,0.677
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,++++,-+,0.34722814273235253,0.4846229005949292,+,0.694,0.119499251,187,1,-0.0255,0.677
CDK14,2.9335e-7,cyclin dependent kinase 14,++,++-+,--,0.3490886020680743,0.6355989193391588,+,0.698,0.100094103,188,1,-0.0255,0.677
CACNA1E,2.8558e-11,calcium voltage-gated channel subunit alpha1 E,--,----,-+,0.35213098849507657,0.3857461956229922,+,0.704,0.022634176,189,1,-0.0255,0.677
CABP1,1.014e-8,calcium binding protein 1,++,-+++,+-,0.35457317225640583,0.8576459775115275,+,0.709,0.33696859596513795,191,1,-0.0255,0.677
HIST1H2BL,3.5412e-12,NA,+-,++++,NA,0.3554813209543117,0.8907713522217013,+,0.711,0.330496324,191,1,-0.0255,0.677
RANGAP1,3.067e-8,Ran GTPase activating protein 1,++,+-+-,+-,0.3566845313783584,0.3561901176147488,-,0.712,0.062899345,192,1,-0.0255,0.677
C7orf72,8.2601e-7,NA,NA,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.7241018218849218,195,1,-0.0255,0.677
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,+-,+-+-,Filtered_Out,0.36417654542966144,0.7255515060362218,+,0.728,0.109693971,196,1,-0.0255,0.677
BTN2A1,6.6923e-12,butyrophilin subfamily 2 member A1,-+,----,+-,0.8752606409296326,0.37157740939757605,-,0.743,0.247218165,200,1,-0.0255,0.677
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,--,--++,Filtered_Out,0.8483580650556716,0.3716902723125428,-,0.743,0.399042172,200,1,-0.0255,0.677
MIER1,2.6167e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.4862151021154701,0.3788864115954671,-,0.758,0.066664797,204,1,-0.0255,0.677
SLC44A4,7.984e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.7597173341155048,204,1,-0.0255,0.677
LIN28B,6.5708e-10,lin-28 homolog B,++,-++-,Filtered_Out,0.38064237955114666,0.49630152643288156,+,0.761,0.060373658,205,1,-0.0255,0.677
TENM2,2.767e-14,teneurin transmembrane protein 2,+-,--++,+-,0.6021775770582893,0.3830819280202925,-,0.766,0.221089139,206,1,-0.0255,0.677
CTNND1,7.753e-8,catenin delta 1,--,--+-,-+,0.38487218312800114,0.4683330731430262,+,0.77,0.038992603,207,1,-0.0255,0.677
CCDC36,6.5734e-7,NA,-+,++-+,Filtered_Out,0.38535537962624783,0.8763423804392342,+,0.771,0.429459868,207,1,-0.0255,0.677
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,-+,-++-,+-,0.38697324635014607,0.9299902935688855,+,0.774,0.183554877,208,1,-0.0255,0.677
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--++,Filtered_Out,0.681679025731601,0.39196102417508466,-,0.784,0.09849303,211,1,-0.0255,0.677
HIST1H3I,6.378e-10,NA,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.7843244936307694,211,1,-0.0255,0.677
NICN1,5.9884e-7,nicolin 1,+-,+-++,+-,0.7158008810125449,0.4040165195310884,-,0.808,0.084215169,217,1,-0.0255,0.677
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,+++-,NA,0.860341960756218,0.4052487504582124,-,0.81,0.38662037182262887,218,1,-0.0255,0.677
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,+-++,-+,0.48145812871430643,0.4148884034332571,-,0.83,0.05196236,223,1,-0.0255,0.677
LRP1B,2.7253e-9,LDL receptor related protein 1B,+-,++--,++,0.7740527548343743,0.41531982414215046,-,0.831,0.235781354,223,1,-0.0255,0.677
KYNU,2.379e-6,kynureninase,+-,-++-,Filtered_Out,0.41684689056154045,0.6158178619996378,+,0.834,0.11108689,224,1,-0.0255,0.677
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,--,++--,++,0.8201347839305065,0.4211781106586791,-,0.842,0.098068857,227,1,-0.0255,0.677
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.8096486754656089,0.42163801114315613,-,0.843,0.35079403698684797,227,1,-0.0255,0.677
PCDHA6,6.7865e-7,protocadherin alpha 6,++,+---,Filtered_Out,0.5857885106707068,0.42223548013211337,-,0.844,0.162243976,227,1,-0.0255,0.677
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,--,++++,Filtered_Out,0.42255742998960477,0.7349492773118561,+,0.845,0.311404458,227,1,-0.0255,0.677
GRM8,1.8034e-12,glutamate metabotropic receptor 8,++,--+-,+-,0.6475896791396366,0.42423830269421225,-,0.848,0.233573961,228,1,-0.0255,0.677
SIM1,1.468e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.8551666132836557,230,1,-0.0255,0.677
HIST1H2BF,3.5839e-8,NA,-+,++++,Filtered_Out,0.42815801318460806,0.5930703176539373,+,0.856,0.24831008,230,1,-0.0255,0.677
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.8580396207211936,231,1,-0.0255,0.677
HTT,8.8516e-7,huntingtin,++,--++,NA,0.43225886098846106,0.7713862801136138,+,0.865,0.272563703,233,1,-0.0255,0.677
ABT1,1.1641e-7,activator of basal transcription 1,++,-+-+,--,0.43516046054401153,0.8671976537217361,+,0.87,0.2528037021186824,234,1,-0.0255,0.677
CELF4,8.7511e-10,CUGBP Elav-like family member 4,+-,+--+,+-,0.7877243992082732,0.43768188689457266,-,0.875,0.175043258,235,1,-0.0255,0.677
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,+-,0.43940897853228705,0.5941870578788031,+,0.879,0.130129133,236,1,-0.0255,0.677
DENND1B,1.4541e-8,DENN domain containing 1B,++,-+++,-+,0.43954368297137525,0.6980052422357833,+,0.879,0.21266779,236,1,-0.0255,0.677
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,-+--,Filtered_Out,0.43982192118843566,0.7668739055537337,+,0.88,0.275853542,237,1,-0.0255,0.677
TYR,6.9688e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.8841034132673105,238,1,-0.0255,0.677
ESRRG,1.3144e-7,estrogen related receptor gamma,++,-+--,+-,0.5677659576382803,0.44396303382330443,-,0.888,0.112173408,239,1,-0.0255,0.677
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,-+,+---,--,0.9447767083151156,0.44492338594510533,-,0.89,0.474282042,239,1,-0.0255,0.677
ESR2,2.6731e-9,estrogen receptor 2,+-,+-+-,Filtered_Out,0.4474114278116929,0.5788455389637067,+,0.895,0.058910126,241,1,-0.0255,0.677
SCAI,1.1937e-7,suppressor of cancer cell invasion,-+,-+--,NA,0.6521096072932379,0.45056293794565216,-,0.901,0.255861904,242,1,-0.0255,0.677
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.9305642469942957,250,1,-0.0255,0.677
PRR34,5.588e-8,PRR34 long non-coding RNA,--,+-+-,Filtered_Out,0.7946099369354436,0.4690585446462729,-,0.938,0.509171643,252,1,-0.0255,0.677
IK,2.3173e-6,IK cytokine,++,+-++,-+,0.7917869116242755,0.4703743188193692,-,0.941,0.17865018,253,1,-0.0255,0.677
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.9462468912580275,255,1,-0.0255,0.677
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,+++-,-+,0.6068240167004113,0.4823249709797473,-,0.965,0.164517697,259,1,-0.0255,0.677
FNIP2,7.2185e-7,folliculin interacting protein 2,-+,-+--,NA,0.48501110471901376,0.679237476014291,+,0.97,0.167439434,261,1,-0.0255,0.677
ZNF35,4.6635e-7,zinc finger protein 35,--,-++-,++,0.4906103931958014,0.7201341298215378,+,0.981,0.203533018,264,1,-0.0255,0.677
DCC,2.5652e-14,DCC netrin 1 receptor,++,---+,Filtered_Out,0.7253674141501166,0.6009096491910536,-,1,0.461341966,269,1,-0.0255,0.677
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,-+,++++,-+,0.5681731961503745,0.5766370066267003,+,1,0.134695412,269,1,-0.0255,0.677
SPPL3,2.8497e-10,signal peptide peptidase like 3,-+,++--,NA,0.6985354410023482,0.6791587050673205,-,1,0.47876641,269,1,-0.0255,0.677
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,+-+-,Filtered_Out,0.5143167227420457,0.6692509710238711,+,1,0.195671465,269,1,-0.0255,0.677
NRG1,9.6427e-10,neuregulin 1,++,----,++,0.535104036089583,0.7222844254493802,+,1,0.404426498,269,1,-0.0255,0.677
GPC6,1.5958e-9,glypican 6,-+,+++-,--,0.6025605470163105,0.6217265458214943,+,1,0.251814928,269,1,-0.0255,0.677
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,-+++,Filtered_Out,0.7106368893958799,0.547432212785805,-,1,0.470580959,269,1,-0.0255,0.677
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,+-,++++,Filtered_Out,0.5168907433963562,0.6443713398483839,+,1,0.291468427,269,1,-0.0255,0.677
KIF15,3.6765e-8,kinesin family member 15,+-,+++-,Filtered_Out,0.5168273047213315,0.7238740119826239,+,1,0.315288659,269,1,-0.0255,0.677
NKAPL,3.8381e-8,NFKB activating protein like,-+,+---,Filtered_Out,0.5643259445346256,0.695335446216782,+,1,0.330396862,269,1,-0.0255,0.677
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,+++-,Filtered_Out,0.5814781267938882,0.5503575557400968,-,1,0.462042505,269,1,-0.0255,0.677
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,--++,Filtered_Out,0.7928897965259388,0.6155125018909776,-,1,0.770198512,269,1,-0.0255,0.677
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.8040747853165462,0.5069080776315078,-,1,0.346107399,269,1,-0.0255,0.677
PLCG1,2.9372e-7,phospholipase C gamma 1,-+,+-++,-+,0.7053540013275442,0.6640163061063644,-,1,0.222152988,269,1,-0.0255,0.677
ZNF322,3.7203e-7,zinc finger protein 322,-+,---+,+-,0.8129380243206367,0.6527129282586621,-,1,0.478130899,269,1,-0.0255,0.677
PCDHA5,4.2994e-7,protocadherin alpha 5,++,+-+-,Filtered_Out,0.6743377175291131,0.5705332181226996,-,1,0.197965233,269,1,-0.0255,0.677
TMEM258,5.5471e-7,transmembrane protein 258,--,++++,--,0.5902515847264136,0.5351207693864692,-,1,0.282193332,269,1,-0.0255,0.677
MOB4,6.0861e-7,"MOB family member 4, phocein",-+,++--,NA,0.5613478033874788,0.765041787871128,+,1,0.363693067,269,1,-0.0255,0.677
LPIN3,1.0105e-6,lipin 3,+-,---+,Filtered_Out,0.6087558007108195,0.687397015212134,+,1,0.278767691,269,1,-0.0255,0.677
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,+++-,--,0.5581354968893302,0.6948684747802494,+,1,0.2981472045235771,269,1,-0.0255,0.677
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,++,--++,-+,0.6562202394847272,0.7035267065102773,+,1,0.319285127,269,1,-0.0255,0.677
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,--,+--+,Filtered_Out,0.650299307853558,0.6209544504075625,-,1,0.370970706,269,1,-0.0255,0.677
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,-+,--+-,NA,0.6216512662257057,0.6067313226449536,-,1,0.302790353,269,1,-0.0255,0.677
