gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
PCNP,2.3346e-7,PEST proteolytic signal containing nuclear protein,-+,+-+-,-+,0.26497762152062543,0.2541208220965753,-,0.508,0.023876479,137,1,-0.025,0.683
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,-+,+-+-,-+,0.4590454237421241,0.254734258296921,-,0.509,0.040038563,137,1,-0.025,0.683
PCDHA2,4.5699e-8,protocadherin alpha 2,--,++--,Filtered_Out,0.6918025692348809,0.2559695934827097,-,0.512,0.056372446,138,1,-0.025,0.683
CCDC36,6.5734e-7,NA,-+,+++-,Filtered_Out,0.2561202130744094,0.8607349660923985,+,0.512,0.232396459,138,1,-0.025,0.683
MR1,6.2536e-8,"major histocompatibility complex, class I-related",++,++--,--,0.35997483998924507,0.25758930495849697,-,0.515,0.079773764,139,1,-0.025,0.683
MEGF11,1.7823e-10,multiple EGF like domains 11,+-,+++-,Filtered_Out,0.261170944655453,0.8230991845577198,+,0.522,0.281680907,141,1,-0.025,0.683
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,+--+,--,0.8356813307045352,0.2738573730222999,-,0.548,0.227007022,147,1,-0.025,0.683
STK19,7.0576e-7,serine/threonine kinase 19,+-,--+-,++,0.27480979089980856,0.6310301400121227,+,0.55,0.105198502,148,1,-0.025,0.683
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,++-+,Filtered_Out,0.6430266905859594,0.274863231154186,-,0.55,0.18027989568409913,148,1,-0.025,0.683
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,--++,-+,0.8355267064137555,0.27648282276534375,-,0.553,0.107730008,149,1,-0.025,0.683
PSORS1C1,1.7445e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.5548172602171775,149,1,-0.025,0.683
FAM172A,7.7452e-10,family with sequence similarity 172 member A,--,+--+,NA,0.7802831692767511,0.2781519330602499,-,0.556,0.2266093761804299,150,1,-0.025,0.683
TCAIM,1.3974e-7,"T cell activation inhibitor, mitochondrial",-+,+++-,--,0.5828874772462819,0.2782925985768739,-,0.557,0.059828325,150,1,-0.025,0.683
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,--,+-+-,Filtered_Out,0.5606766627433999,0.2791623969459691,-,0.558,0.06172529,150,1,-0.025,0.683
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,+-+-,++,0.2827382618406666,0.8335242802057159,+,0.565,0.263553975,152,1,-0.025,0.683
ZNF35,4.6635e-7,zinc finger protein 35,--,++--,--,0.7795292830891168,0.2856726395835707,-,0.571,0.203533018,154,1,-0.025,0.683
C11orf31,5.1084e-7,NA,NA,NA,NA,0.7732981583607033,0.28585702219412223,-,0.572,0.146655993,154,1,-0.025,0.683
FNIP2,7.2185e-7,folliculin interacting protein 2,-+,+--+,NA,0.292424993396712,0.8179383765982716,+,0.585,0.167439434,157,1,-0.025,0.683
APOPT1,9.2647e-9,NA,+-,-+-+,NA,0.6500928698314085,0.2925053171113386,-,0.585,0.21492512868701327,157,1,-0.025,0.683
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.29354797283861256,0.6653460082049024,+,0.587,0.146900342,158,1,-0.025,0.683
SPPL3,2.8497e-10,signal peptide peptidase like 3,-+,+---,NA,0.7583997092838116,0.2955325513393084,-,0.591,0.078087774,159,1,-0.025,0.683
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.29934604165146556,0.4676434421863725,+,0.599,0.089993282,161,1,-0.025,0.683
DCC,2.5652e-14,DCC netrin 1 receptor,++,--+-,Filtered_Out,0.7512624288221804,0.3015462613859994,-,0.603,0.088550193,162,1,-0.025,0.683
GPC5,1.3483e-7,glypican 5,+-,++--,++,0.5782451891204754,0.3082935689582198,-,0.617,0.026207921,166,1,-0.025,0.683
HIST1H1B,9.9717e-14,NA,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.6227937379118409,168,1,-0.025,0.683
USP3,2.4852e-6,ubiquitin specific peptidase 3,--,++--,-+,0.43101677148172785,0.31239150730050935,-,0.625,0.012310163,168,1,-0.025,0.683
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++-+,Filtered_Out,0.32264258138360014,0.5458707659814248,+,0.645,0.050312127,174,1,-0.025,0.683
RHOBTB1,1.5668e-6,Rho related BTB domain containing 1,-+,++-+,+-,0.3248135136072877,0.6864725814707376,+,0.65,0.185130712,175,1,-0.025,0.683
RAB3B,1.6111e-6,"RAB3B, member RAS oncogene family",--,-+--,++,0.7746475822081327,0.3303086925182878,-,0.661,0.185725844,178,1,-0.025,0.683
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.6681868396140915,180,1,-0.025,0.683
ACTL8,6.0564e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.6696272220021248,180,1,-0.025,0.683
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,+-,-+-+,Filtered_Out,0.3348153055116131,0.7163204711324127,+,0.67,0.064166739,180,1,-0.025,0.683
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--++,Filtered_Out,0.7380493648085111,0.3434395895930562,-,0.687,0.09849303,185,1,-0.025,0.683
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,++,0.4468842474404436,0.34471895242203043,-,0.689,0.022926033,185,1,-0.025,0.683
KIF15,3.6765e-8,kinesin family member 15,+-,++-+,Filtered_Out,0.3450933469231632,0.7581806962136513,+,0.69,0.141769699,186,1,-0.025,0.683
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--+-,-+,0.6392098950786227,0.3492359784361104,-,0.698,0.157922285,188,1,-0.025,0.683
PHF2,2.3153e-6,PHD finger protein 2,--,-+++,+-,0.3500476073441861,0.5025443907328492,+,0.7,0.043558052,188,1,-0.025,0.683
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,-+,++--,+-,0.35340323310012445,0.8796066080946764,+,0.707,0.183554877,190,1,-0.025,0.683
C7orf72,8.2601e-7,NA,NA,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.7241018218849218,195,1,-0.025,0.683
PCDHA5,4.2994e-7,protocadherin alpha 5,++,---+,Filtered_Out,0.7488299393498272,0.36401236586806784,-,0.728,0.197965233,196,1,-0.025,0.683
ESR2,2.6731e-9,estrogen receptor 2,+-,-+--,Filtered_Out,0.7980660931457685,0.36414585981800857,-,0.728,0.261188279,196,1,-0.025,0.683
CHD6,1.3778e-10,chromodomain helicase DNA binding protein 6,--,++++,++,0.3710090010252853,0.6075303592941057,+,0.742,0.24670487489238185,200,1,-0.025,0.683
LPIN3,1.0105e-6,lipin 3,+-,-+++,Filtered_Out,0.3725048198154428,0.8217549887772357,+,0.745,0.278767691,200,1,-0.025,0.683
SLC44A4,7.984e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.7597173341155048,204,1,-0.025,0.683
PPID,2.4066e-6,peptidylprolyl isomerase D,-+,++-+,-+,0.3806408746896016,0.6556743609862078,+,0.761,0.195098876,205,1,-0.025,0.683
PPP6C,1.0969e-6,protein phosphatase 6 catalytic subunit,++,++--,-+,0.6468302332205588,0.38226457486252385,-,0.765,0.068832584,206,1,-0.025,0.683
PRR34,5.588e-8,PRR34 long non-coding RNA,--,-+-+,Filtered_Out,0.3838084118643334,0.48248404905367964,+,0.768,0.031395216,206,1,-0.025,0.683
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.510640873961665,0.3846563607833974,-,0.769,0.058049956,207,1,-0.025,0.683
HIST1H3I,6.378e-10,NA,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.7843244936307694,211,1,-0.025,0.683
GRM8,1.8034e-12,glutamate metabotropic receptor 8,++,----,+-,0.8043428839030831,0.3922797563748097,-,0.785,0.233573961,211,1,-0.025,0.683
AREL1,3.0386e-8,apoptosis resistant E3 ubiquitin protein ligase 1,++,----,-+,0.3942768128154389,0.43081080710076414,+,0.789,0.089227554,212,1,-0.025,0.683
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,++,+++-,++,0.3961955143801571,0.9071006637287146,+,0.792,0.302684086,213,1,-0.025,0.683
VPS41,1.9375e-6,VPS41 subunit of HOPS complex,-+,+--+,-+,0.7857432772746831,0.40114080611648634,-,0.802,0.203807678,216,1,-0.025,0.683
EMILIN3,3.3685e-9,elastin microfibril interfacer 3,++,--++,--,0.4060738705569088,0.6759998369484285,+,0.812,0.17598483982501012,218,1,-0.025,0.683
PCDHA7,2.2519e-6,protocadherin alpha 7,-+,+--+,NA,0.539757583426315,0.41031445167894764,-,0.821,0.045500336,221,1,-0.025,0.683
LRP1B,2.7253e-9,LDL receptor related protein 1B,+-,+--+,-+,0.5105593461354287,0.4107806963487158,-,0.822,0.077533801,221,1,-0.025,0.683
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,-+,+-++,+-,0.4156397789693485,0.6116691259016068,+,0.831,0.143208677,224,1,-0.025,0.683
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,+---,-+,0.4691603491397971,0.4158133546770716,-,0.832,0.039439474,224,1,-0.025,0.683
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,++-+,NA,0.7507924966917776,0.42115351840843007,-,0.842,0.302012833,227,1,-0.025,0.683
MOB4,6.0861e-7,"MOB family member 4, phocein",-+,++--,NA,0.4229678659466984,0.7885657033536009,+,0.846,0.252146708,228,1,-0.025,0.683
HTT,8.8516e-7,huntingtin,++,--++,NA,0.4232339298680942,0.4696099475697735,+,0.846,0.057434382,228,1,-0.025,0.683
SIM1,1.468e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.8551666132836557,230,1,-0.025,0.683
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,--,-++-,Filtered_Out,0.7262366632936553,0.4289023553725639,-,0.858,0.154516459,231,1,-0.025,0.683
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.8580396207211936,231,1,-0.025,0.683
CNTN5,3.6605e-7,contactin 5,-+,+-++,Filtered_Out,0.4354409187957952,0.6873511516453252,+,0.871,0.155386279,234,1,-0.025,0.683
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,+-,+++-,Filtered_Out,0.5624059373942684,0.4367381033570008,-,0.873,0.118917823,235,1,-0.025,0.683
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,--,-+++,Filtered_Out,0.8345824794321145,0.4386156278654549,-,0.877,0.4117065090237243,236,1,-0.025,0.683
NEGR1,3.5506e-15,neuronal growth regulator 1,++,+--+,++,0.4389873502084909,0.7056985267892477,+,0.878,0.101887054,236,1,-0.025,0.683
TYR,6.9688e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.8841034132673105,238,1,-0.025,0.683
DENND1B,1.4541e-8,DENN domain containing 1B,++,+++-,+-,0.44327477103558394,0.558428798124564,+,0.887,0.133111052,238,1,-0.025,0.683
CDH9,9.6964e-7,cadherin 9,-+,--++,+-,0.44488681387610496,0.7582875450838871,+,0.89,0.085973372,239,1,-0.025,0.683
SGCZ,9.7578e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.6807968119101475,0.4499077341503011,-,0.9,0.087884273,242,1,-0.025,0.683
NICN1,5.9884e-7,nicolin 1,+-,--++,--,0.7096274846453607,0.4570270011308528,-,0.914,0.087445055,246,1,-0.025,0.683
PCDHA6,6.7865e-7,protocadherin alpha 6,++,-+--,Filtered_Out,0.6900875343580566,0.4633569818057024,-,0.927,0.162243976,249,1,-0.025,0.683
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.9305642469942957,250,1,-0.025,0.683
CNTNAP5,3.889e-9,contactin associated protein family member 5,--,+-++,Filtered_Out,0.47171004211138806,0.6669680616493112,+,0.943,0.29219678,254,1,-0.025,0.683
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.9462468912580275,255,1,-0.025,0.683
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,++,---+,+-,0.5940290492902903,0.47382926687603,-,0.948,0.183126716,255,1,-0.025,0.683
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,+---,Filtered_Out,0.47447416995780806,0.6663216552139392,+,0.949,0.275853542,255,1,-0.025,0.683
CELF4,8.7511e-10,CUGBP Elav-like family member 4,+-,--++,-+,0.7215948678612076,0.47821988180051284,-,0.956,0.132750755,257,1,-0.025,0.683
ESRRG,1.3144e-7,estrogen related receptor gamma,++,+---,-+,0.49414650976276386,0.6189036810521332,+,0.988,0.165959054,266,1,-0.025,0.683
TMEM161B,4.7697e-14,transmembrane protein 161B,++,++--,+-,0.6573082695920429,0.7513101703309569,+,1,0.20461888,269,1,-0.025,0.683
PGBD1,5.9534e-14,piggyBac transposable element derived 1,+-,++--,-+,0.6956451009789464,0.6319138546648054,-,1,0.19585092,269,1,-0.025,0.683
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,-+,+-++,-+,0.5852092239690256,0.7925859204683237,+,1,0.38662191,269,1,-0.025,0.683
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,-+--,Filtered_Out,0.6032398480931459,0.5451126252153298,-,1,0.195671465,269,1,-0.025,0.683
LIN28B,6.5708e-10,lin-28 homolog B,++,+---,Filtered_Out,0.6197935893091508,0.6457677243389757,+,1,0.339524072,269,1,-0.025,0.683
NRG1,9.6427e-10,neuregulin 1,++,----,++,0.6766572865811683,0.6542904528310897,-,1,0.380378559,269,1,-0.025,0.683
GPC6,1.5958e-9,glypican 6,-+,++--,-+,0.6753665033838601,0.7719137610420705,+,1,0.423006461,269,1,-0.025,0.683
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,+-++,Filtered_Out,0.6581727083049603,0.6036652783781731,-,1,0.552176715,269,1,-0.025,0.683
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.712756212682716,0.5183613541999131,-,1,0.355373691,269,1,-0.025,0.683
FADS2,1.9429e-8,fatty acid desaturase 2,+-,-+--,+-,0.6572696636281296,0.7462298919491963,+,1,0.212055354,269,1,-0.025,0.683
NKAPL,3.8381e-8,NFKB activating protein like,-+,-+--,Filtered_Out,0.6237665754983587,0.7767907209359524,+,1,0.7583250157414522,269,1,-0.025,0.683
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.6990641195350439,0.6239536461353667,-,1,0.386729694,269,1,-0.025,0.683
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,---+,-+,0.6030568576606747,0.7310430704028437,+,1,0.270125375,269,1,-0.025,0.683
SCAI,1.1937e-7,suppressor of cancer cell invasion,-+,+--+,NA,0.604206607529653,0.6239767288659571,+,1,0.255861904,269,1,-0.025,0.683
PLCG1,2.9372e-7,phospholipase C gamma 1,-+,--++,-+,0.8442589922795797,0.501527981765808,-,1,0.222152988,269,1,-0.025,0.683
TMEM67,3.3829e-7,transmembrane protein 67,+-,+++-,Filtered_Out,0.5173055002911597,0.6726156849590675,+,1,0.344522806,269,1,-0.025,0.683
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,++,--++,Filtered_Out,0.6697684979090406,0.5248101255885336,-,1,0.264999577,269,1,-0.025,0.683
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,++--,-+,0.5717950878943141,0.5359774697233627,-,1,0.220572436,269,1,-0.025,0.683
IK,2.3173e-6,IK cytokine,++,-+++,+-,0.7015382427415038,0.7083964901589749,+,1,0.17865018,269,1,-0.025,0.683
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,-+,-+--,NA,0.5240094875165288,0.6547679763866646,+,1,0.302790353,269,1,-0.025,0.683
