gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ZNF197,2.2773e-10,zinc finger protein 197,++,----,Filtered_Out,0.4567677362565623,0.2448219146927448,-,0.49,0.18087823,132,1,-0.00553,0.928
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,+++-,-+,0.24552031735945892,0.5913174435362982,+,0.491,0.041778439,132,1,-0.00553,0.928
NOX4,1.1568e-6,NADPH oxidase 4,+-,++++,Filtered_Out,0.24785300393171933,0.5612087124770312,+,0.496,0.058301884,133,1,-0.00553,0.928
PCDHA2,4.5699e-8,protocadherin alpha 2,++,-+--,Filtered_Out,0.2499811605396022,0.3864412987239359,+,0.5,0.063020627,134,1,-0.00553,0.928
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,+-,NA,Filtered_Out,0.7497556353116195,0.2502443646883805,-,0.5,0.500488729376761,135,1,-0.00553,0.928
RFWD2,7.0007e-9,NA,NA,NA,NA,0.7183397553717185,0.25038615709068673,-,0.501,0.149535393,135,1,-0.00553,0.928
IGSF6,1.5616e-9,immunoglobulin superfamily member 6,-+,++++,Filtered_Out,0.2504404321334056,0.9373064387504663,+,0.501,0.311404458,135,1,-0.00553,0.928
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,--,+---,--,0.9838233618437825,0.2504436676238029,-,0.501,0.2436324940890718,135,1,-0.00553,0.928
ACVR1B,5.281e-7,activin A receptor type 1B,++,----,+-,0.25414319846291933,0.5596230657162323,+,0.508,0.081818165,137,1,-0.00553,0.928
PRSS16,6.4148e-9,serine protease 16,+-,Missing_P_Values,Filtered_Out,0.7452683259224636,0.2547316740775364,-,0.509,0.5094633481550728,137,1,-0.00553,0.928
EMILIN3,3.3685e-9,elastin microfibril interfacer 3,++,--++,+-,0.25732075964878814,0.7665124500794531,+,0.515,0.045639419,138,1,-0.00553,0.928
HIST1H2BL,3.5412e-12,NA,++,++++,NA,0.2601190643843892,0.9484838546959582,+,0.52,0.330496324,140,1,-0.00553,0.928
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,-+--,Filtered_Out,0.2632120241938022,0.8294481588746023,+,0.526,0.25222552000559373,142,1,-0.00553,0.928
C3orf84,2.5336e-7,chromosome 3 open reading frame 84,-+,NA,NA,0.26522786071844145,0.7347721392815585,+,0.53,0.5304557214368829,143,1,-0.00553,0.928
CNTN5,3.6605e-7,contactin 5,++,++++,Filtered_Out,0.26561249248934815,0.9067938557587882,+,0.531,0.302572456,143,1,-0.00553,0.928
ZMAT2,2.4426e-6,zinc finger matrin-type 2,--,++++,+-,0.2656192062296262,0.7083449376366777,+,0.531,0.048300204,143,1,-0.00553,0.928
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,+-++,-+,0.2662048380427888,0.4955937548858762,+,0.532,0.05196236,143,1,-0.00553,0.928
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,+++-,-+,0.2749878909900798,0.6399864955949942,+,0.55,0.164517697,148,1,-0.00553,0.928
PCLO,6.5683e-13,piccolo presynaptic cytomatrix protein,++,---+,NA,0.7784993781158431,0.2751945396387679,-,0.55,0.06406793,148,1,-0.00553,0.928
ESRRG,1.3144e-7,estrogen related receptor gamma,+-,-+--,+-,0.8304692627618304,0.2773438247893353,-,0.555,0.112173408,149,1,-0.00553,0.928
ZNF184,3.3378e-8,zinc finger protein 184,+-,--+-,+-,0.27943426731011983,0.37966720843597895,+,0.559,0.031178017,150,1,-0.00553,0.928
IK,2.3173e-6,IK cytokine,--,+-++,-+,0.9101937186107449,0.2813621878625845,-,0.563,0.17865018,151,1,-0.00553,0.928
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,+-,---+,Filtered_Out,0.8705685736024567,0.281608074280782,-,0.563,0.320824953,152,1,-0.00553,0.928
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,----,--,0.8600557667930961,0.2822951509628983,-,0.565,0.281877528,152,1,-0.00553,0.928
INPP4B,3.7112e-7,inositol polyphosphate-4-phosphatase type II B,++,-+++,+-,0.2948712299276147,0.28403773755753964,-,0.568,0.030551685,153,1,-0.00553,0.928
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,-+++,+-,0.2873348268870514,0.5046548582610167,+,0.575,0.060880993,155,1,-0.00553,0.928
MYBPC3,1.3929e-6,myosin binding protein C3,+-,NA,++,0.28963317954093226,0.6333190574407604,+,0.579,0.140194476,156,1,-0.00553,0.928
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,++,-+++,--,0.36381272763336886,0.2966775352536014,-,0.593,0.048293727,160,1,-0.00553,0.928
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,+++-,NA,0.8863660645929354,0.30440934218395205,-,0.609,0.25509189797448617,164,1,-0.00553,0.928
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,++--,++,0.3062845560524767,0.9097244960260755,+,0.613,0.173805618,165,1,-0.00553,0.928
KYNU,2.379e-6,kynureninase,-+,-++-,Filtered_Out,0.3090536737594194,0.82223315840926825,+,0.618,0.11108689,166,1,-0.00553,0.928
SHISA9,8.9846e-17,shisa family member 9,-+,--+-,NA,0.5378963409011094,0.30998401883878485,-,0.62,0.083300143,167,1,-0.00553,0.928
LIN28B,6.5708e-10,lin-28 homolog B,++,-++-,Filtered_Out,0.3181605930581443,0.5383756437059083,+,0.636,0.060373658,171,1,-0.00553,0.928
ZNF445,3.5346e-10,zinc finger protein 445,+-,--+-,++,0.42373074509692915,0.3226221186037714,-,0.645,0.059736237,174,1,-0.00553,0.928
TMX2,1.4874e-7,thioredoxin related transmembrane protein 2,+-,++--,NA,0.3352600806153658,0.7175627139243843,+,0.671,0.049967831,180,1,-0.00553,0.928
CCS,2.3011e-6,copper chaperone for superoxide dismutase,--,--++,++,0.337135112174455,0.6025701488215927,+,0.674,0.014563279,181,1,-0.00553,0.928
RAB3B,1.6111e-6,"RAB3B, member RAS oncogene family",++,+---,+-,0.8072928141545959,0.3515553046291834,-,0.703,0.142566721,189,1,-0.00553,0.928
PSEN2,2.6771e-6,presenilin 2,+-,++++,+-,0.35222009812138844,0.45176066490917316,+,0.704,0.094128904,189,1,-0.00553,0.928
CTNND1,7.753e-8,catenin delta 1,++,--+-,-+,0.3536366846065304,0.5257246292442037,+,0.707,0.038992603,190,1,-0.00553,0.928
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.355722955343,0.644277044657,+,0.711,0.711445910686,191,1,-0.00553,0.928
HIST1H2AL,3.4904e-11,NA,+-,NA,NA,0.3564516340585767,0.6435483659414233,+,0.713,0.7129032681171534,192,1,-0.00553,0.928
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,+-,--+-,NA,0.9047507878672247,0.3609283803164794,-,0.722,0.302790353,194,1,-0.00553,0.928
KMT2A,1.2822e-7,lysine methyltransferase 2A,++,--+-,+-,0.640111074651045,0.36461221181357295,-,0.729,0.07725664,196,1,-0.00553,0.928
DENND1A,1.5351e-14,DENN domain containing 1A,-+,--++,+-,0.3896742379270457,0.3765036247404825,-,0.753,0.123742648,203,1,-0.00553,0.928
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,+-,--+-,NA,0.3844228841933777,0.6125970719038198,+,0.769,0.303114199,207,1,-0.00553,0.928
GRM8,1.8034e-12,glutamate metabotropic receptor 8,-+,--+-,+-,0.7214941311635316,0.3881394560191028,-,0.776,0.233573961,209,1,-0.00553,0.928
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,+-,0.4019356056827443,0.6111682940253913,+,0.804,0.193406508,216,1,-0.00553,0.928
BCHE,2.3883e-7,butyrylcholinesterase,--,++--,++,0.4045678182502487,0.7298381991184436,+,0.809,0.081717075,218,1,-0.00553,0.928
LPIN3,1.0105e-6,lipin 3,--,---+,Filtered_Out,0.8064033285852508,0.4098628975176495,-,0.82,0.278767691,221,1,-0.00553,0.928
OTX2,8.9134e-7,orthodenticle homeobox 2,+-,Missing_P_Values,Filtered_Out,0.4130240036430988,0.5869759963569012,+,0.826,0.8260480072861976,222,1,-0.00553,0.928
FANCL,4.5809e-7,FA complementation group L,-+,++--,-+,0.4199624996397145,0.6248245761735258,+,0.84,0.101785342,226,1,-0.00553,0.928
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,+++-,Filtered_Out,0.42115651024599093,0.8448525141583336,+,0.842,0.462042505,227,1,-0.00553,0.928
PRR16,1.185e-6,proline rich 16,+-,-+--,Filtered_Out,0.8995456864701901,0.42414191833499715,-,0.848,0.5389250448203504,228,1,-0.00553,0.928
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.5706695171145346,0.4293304828854654,-,0.859,0.8586609657709308,231,1,-0.00553,0.928
DENND1B,1.4541e-8,DENN domain containing 1B,++,-+++,-+,0.4302280358965011,0.7037311026231718,+,0.86,0.21266779,231,1,-0.00553,0.928
KIF15,3.6765e-8,kinesin family member 15,-+,+++-,Filtered_Out,0.43430899508209214,0.7936676744334881,+,0.869,0.315288659,234,1,-0.00553,0.928
MOB4,6.0861e-7,"MOB family member 4, phocein",++,++--,NA,0.43783071082038166,0.8523105661930829,+,0.876,0.363693067,236,1,-0.00553,0.928
ADCK3,1.4274e-8,NA,NA,NA,NA,0.5568659251195646,0.44313407488043544,-,0.886,0.8862681497608709,238,1,-0.00553,0.928
ZNF35,4.6635e-7,zinc finger protein 35,+-,-++-,++,0.44358307400160124,0.7911640678104889,+,0.887,0.203533018,239,1,-0.00553,0.928
TENM2,2.767e-14,teneurin transmembrane protein 2,++,--++,+-,0.4437728363004709,0.6262654281590971,+,0.888,0.221089139,239,1,-0.00553,0.928
SIM1,1.468e-6,SIM bHLH transcription factor 1,++,NA,Filtered_Out,0.44925363063625967,0.5507463693637403,+,0.899,0.8985072612725193,242,1,-0.00553,0.928
HIST1H3J,1.093e-14,NA,+-,NA,Filtered_Out,0.5477771490537083,0.45222285094629167,-,0.904,0.9044457018925833,243,1,-0.00553,0.928
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,++,++++,-+,0.6910301851966263,0.4542703830196251,-,0.909,0.134695412,244,1,-0.00553,0.928
SOX6,4.167e-7,SRY-box transcription factor 6,++,+++-,Filtered_Out,0.4592637334736815,0.8731914771931943,+,0.919,0.488617642,247,1,-0.00553,0.928
HTT,8.8516e-7,huntingtin,++,--++,NA,0.46044808764119005,0.746316609101933,+,0.921,0.272563703,248,1,-0.00553,0.928
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,+++-,Filtered_Out,0.4634765302720016,0.6383401677174582,+,0.927,0.288541272,249,1,-0.00553,0.928
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,-+,--++,Filtered_Out,0.8092098317900066,0.46546280735804535,-,0.931,0.399042172,250,1,-0.00553,0.928
PCDHA6,6.7865e-7,protocadherin alpha 6,++,+---,Filtered_Out,0.4766903837686473,0.46703964231104056,-,0.934,0.162243976,251,1,-0.00553,0.928
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,+-+-,Filtered_Out,0.4696032834877359,0.6900439987299617,+,0.939,0.195671465,253,1,-0.00553,0.928
PLCG1,2.9372e-7,phospholipase C gamma 1,--,+-++,-+,0.7900929755011767,0.47039550406762803,-,0.941,0.222152988,253,1,-0.00553,0.928
HSPE1-MOB4,2.2874e-7,HSPE1-MOB4 readthrough,+-,NA,NA,0.47123455171912654,0.5287654482808735,+,0.942,0.9424691034382531,254,1,-0.00553,0.928
SCAI,1.1937e-7,suppressor of cancer cell invasion,++,-+--,NA,0.5829955521995767,0.47426666109671245,-,0.949,0.255861904,255,1,-0.00553,0.928
LRP1B,2.7253e-9,LDL receptor related protein 1B,++,++--,++,0.4753078364153012,0.797019976201797,+,0.951,0.235781354,256,1,-0.00553,0.928
CDK14,2.9335e-7,cyclin dependent kinase 14,++,++-+,--,0.478243694029974,0.585722805438855,+,0.956,0.100094103,257,1,-0.00553,0.928
SLC44A4,7.984e-7,solute carrier family 44 member 4,--,NA,Filtered_Out,0.5158013787079607,0.4841986212920393,-,0.968,0.9683972425840786,260,1,-0.00553,0.928
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,--++,-+,0.8952924124658419,0.48801116866914424,-,0.976,0.319285127,263,1,-0.00553,0.928
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,--,++++,Filtered_Out,0.49211489911271544,0.7006999827627611,+,0.984,0.291468427,265,1,-0.00553,0.928
SLC17A3,1.6689e-7,solute carrier family 17 member 3,++,NA,Filtered_Out,0.5061554283479053,0.4938445716520947,-,0.988,0.9876891433041894,266,1,-0.00553,0.928
PCDHA5,4.2994e-7,protocadherin alpha 5,++,+-+-,Filtered_Out,0.49601574044838237,0.6884815287344415,+,0.992,0.197965233,267,1,-0.00553,0.928
ZNF322,3.7203e-7,zinc finger protein 322,++,---+,+-,0.49845393649259667,0.7887788206831422,+,0.997,0.2948451550169997,268,1,-0.00553,0.928
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,++,+---,--,0.8658052294508926,0.5852478163199503,-,1,0.474282042,269,1,-0.00553,0.928
DCC,2.5652e-14,DCC netrin 1 receptor,++,---+,Filtered_Out,0.5147847504921313,0.7043357065017027,+,1,0.461341966,269,1,-0.00553,0.928
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,--+-,+-,0.5129773305839394,0.5786855962049188,+,1,0.130129133,269,1,-0.00553,0.928
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,+-,++--,++,0.7366058457351039,0.5650063803823937,-,1,0.098068857,269,1,-0.00553,0.928
SPPL3,2.8497e-10,signal peptide peptidase like 3,+-,++--,NA,0.7711954387729185,0.6121220335098905,-,1,0.47876641,269,1,-0.00553,0.928
CELF4,8.7511e-10,CUGBP Elav-like family member 4,-+,+--+,+-,0.5119258190143072,0.5611651987099923,+,1,0.175043258,269,1,-0.00553,0.928
NRG1,9.6427e-10,neuregulin 1,+-,----,++,0.6014888098827795,0.6475812897284547,+,1,0.404426498,269,1,-0.00553,0.928
GPC6,1.5958e-9,glypican 6,++,+++-,--,0.6706523893859012,0.5149347768107627,-,1,0.251814928,269,1,-0.00553,0.928
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,-+++,Filtered_Out,0.686821168610719,0.5950835895365081,-,1,0.470580959,269,1,-0.00553,0.928
APOPT1,9.2647e-9,NA,--,+-+-,NA,0.7247261456599724,0.6782217951214718,-,1,0.656663204,269,1,-0.00553,0.928
CABP1,1.014e-8,calcium binding protein 1,--,-+++,+-,0.7325146884050454,0.5125628310931073,-,1,0.352277622,269,1,-0.00553,0.928
TAOK3,1.4896e-8,TAO kinase 3,--,+-++,+-,0.5964665847455144,0.6108553589387433,+,1,0.24603221,269,1,-0.00553,0.928
NKAPL,3.8381e-8,NFKB activating protein like,--,+---,Filtered_Out,0.6060643810649562,0.6653850306986722,+,1,0.330396862,269,1,-0.00553,0.928
ABT1,1.1641e-7,activator of basal transcription 1,-+,-+-+,--,0.6569502693261338,0.8134917112519773,+,1,0.503657874,269,1,-0.00553,0.928
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.7976074812133149,0.5173103402317325,-,1,0.346107399,269,1,-0.00553,0.928
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,--,-++-,+-,0.5638037111734389,0.7584123629818712,+,1,0.183554877,269,1,-0.00553,0.928
PMFBP1,3.6451e-7,polyamine modulated factor 1 binding protein 1,++,+-+-,Filtered_Out,0.5973033056794419,0.5659498554894136,-,1,0.155105948,269,1,-0.00553,0.928
ZNF501,5.3546e-7,zinc finger protein 501,+-,--+-,Filtered_Out,0.8277743375252806,0.540169558884227,-,1,0.620657554,269,1,-0.00553,0.928
TMEM258,5.5471e-7,transmembrane protein 258,--,++++,--,0.5272505460359888,0.6592666502196589,+,1,0.282193332,269,1,-0.00553,0.928
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",-+,++++,Filtered_Out,0.661826273985707,0.7352694026910677,+,1,0.72143906,269,1,-0.00553,0.928
CCDC36,6.5734e-7,NA,-+,++-+,Filtered_Out,0.5130733172974856,0.812217527994603,+,1,0.429459868,269,1,-0.00553,0.928
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,+++-,--,0.7775102046412361,0.6266021001905316,-,1,0.338000039,269,1,-0.00553,0.928
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,+-,+--+,Filtered_Out,0.507886093995125,0.7993115041096196,+,1,0.370970706,269,1,-0.00553,0.928
