gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,++,+-+-,-+,0.21713220573520736,0.40659068026666517,+,0.434,0.04356264,117,1,9.78e-4,0.987
FAM172A,7.7452e-10,family with sequence similarity 172 member A,++,++--,NA,0.21820748355594785,0.8665027551900076,+,0.436,0.232006559,117,1,9.78e-4,0.987
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,--,NA,Filtered_Out,0.7813511748735884,0.21864882512641154,-,0.437,0.4372976502528231,118,1,9.78e-4,0.987
IK,2.3173e-6,IK cytokine,--,--++,-+,0.9620865082863997,0.22459854168865054,-,0.449,0.17865018,121,1,9.78e-4,0.987
ZNF536,1.6243e-6,zinc finger protein 536,--,++-+,-+,0.2630076957615104,0.22545055289952995,-,0.451,0.103984997,121,1,9.78e-4,0.987
TRMT61A,3.682e-9,tRNA methyltransferase 61A,--,+-+-,NA,0.22609226700194435,0.2705157832972547,+,0.452,0.022484129,122,1,9.78e-4,0.987
TMEM67,3.3829e-7,transmembrane protein 67,-+,+-+-,Filtered_Out,0.4349762954907125,0.23072194766680088,-,0.461,0.075254204,124,1,9.78e-4,0.987
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.5288397527204514,0.23462265912134173,-,0.469,0.070474956,126,1,9.78e-4,0.987
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,+-,----,NA,0.9315157991342827,0.2391602814307368,-,0.478,0.302790353,129,1,9.78e-4,0.987
ZNF165,1.9547e-12,zinc finger protein 165,-+,--++,Filtered_Out,0.23948442133967052,0.6632180887702657,+,0.479,0.166755874,129,1,9.78e-4,0.987
EP300,2.3037e-7,E1A binding protein p300,++,--++,+-,0.87418054045642,0.24048513608206762,-,0.481,0.09219387,129,1,9.78e-4,0.987
SCAI,1.1937e-7,suppressor of cancer cell invasion,++,++--,NA,0.5515107990126299,0.24191947876435616,-,0.484,0.043465103,130,1,9.78e-4,0.987
ZMAT2,2.4426e-6,zinc finger matrin-type 2,--,++++,+-,0.2422713461168903,0.7109037197239704,+,0.485,0.059176167,130,1,9.78e-4,0.987
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,+-,0.7011721883872969,0.24545617615807697,-,0.491,0.083761104,132,1,9.78e-4,0.987
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,--+-,Filtered_Out,0.24642693668033835,0.5510854915939304,+,0.493,0.14825554132623822,133,1,9.78e-4,0.987
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,++,--++,Filtered_Out,0.8774346147146745,0.24763194884415946,-,0.495,0.130216872,133,1,9.78e-4,0.987
MOB4,6.0861e-7,"MOB family member 4, phocein",++,++--,NA,0.24956348360841848,0.9011383081909609,+,0.499,0.160268535,134,1,9.78e-4,0.987
OR2B2,2.7942e-12,olfactory receptor family 2 subfamily B member 2,+-,NA,Filtered_Out,0.7497556353116195,0.2502443646883805,-,0.5,0.500488729376761,135,1,9.78e-4,0.987
RFWD2,7.0007e-9,NA,NA,NA,NA,0.7183397553717185,0.25038615709068673,-,0.501,0.149535393,135,1,9.78e-4,0.987
CDK14,2.9335e-7,cyclin dependent kinase 14,++,++++,--,0.25155681662664914,0.6542929608909888,+,0.503,0.100094103,135,1,9.78e-4,0.987
ZNF501,5.3546e-7,zinc finger protein 501,+-,----,Filtered_Out,0.8821565894634416,0.25268644416470887,-,0.505,0.305270003,136,1,9.78e-4,0.987
PRSS16,6.4148e-9,serine protease 16,+-,Missing_P_Values,Filtered_Out,0.7452683259224636,0.2547316740775364,-,0.509,0.5094633481550728,137,1,9.78e-4,0.987
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,+--+,NA,0.9401598367993573,0.25872932597701814,-,0.517,0.25509189797448617,139,1,9.78e-4,0.987
PLCL1,7.7924e-7,phospholipase C like 1 (inactive),+-,++--,--,0.2738848830032655,0.2590100681955325,-,0.518,0.019769308,139,1,9.78e-4,0.987
CAMKK2,1.8833e-6,calcium/calmodulin dependent protein kinase kinase 2,+-,++++,+-,0.2632110661724087,0.5218206918012483,+,0.526,0.060880993,142,1,9.78e-4,0.987
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",--,++--,++,0.2637818427577926,0.8766681312629638,+,0.528,0.173805618,142,1,9.78e-4,0.987
C3orf84,2.5336e-7,chromosome 3 open reading frame 84,-+,NA,NA,0.26522786071844145,0.7347721392815585,+,0.53,0.5304557214368829,143,1,9.78e-4,0.987
BCHE,2.3883e-7,butyrylcholinesterase,--,++--,++,0.26759091833045895,0.7191315166995609,+,0.535,0.081717075,144,1,9.78e-4,0.987
DENND1B,1.4541e-8,DENN domain containing 1B,++,+-+-,-+,0.6152139678484626,0.2751469820975482,-,0.55,0.097467592,148,1,9.78e-4,0.987
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,----,Filtered_Out,0.6012682631814841,0.28512464754282785,-,0.57,0.179497663,153,1,9.78e-4,0.987
FAM120AOS,2.4238e-6,family with sequence similarity 120A opposite strand,+-,+++-,NA,0.28755764146972296,0.4071107480913263,+,0.575,0.036167336,155,1,9.78e-4,0.987
GRM8,1.8034e-12,glutamate metabotropic receptor 8,-+,----,+-,0.7366763360420768,0.2875832787738245,-,0.575,0.233573961,155,1,9.78e-4,0.987
MYBPC3,1.3929e-6,myosin binding protein C3,+-,NA,++,0.28963317954093226,0.6333190574407604,+,0.579,0.140194476,156,1,9.78e-4,0.987
PCDHA3,1.056e-7,protocadherin alpha 3,++,++--,Filtered_Out,0.292421812016249,0.6296228854849234,+,0.585,0.067578583,157,1,9.78e-4,0.987
ZNF184,3.3378e-8,zinc finger protein 184,+-,----,+-,0.29275243375071225,0.4903838271809056,+,0.586,0.04376985,158,1,9.78e-4,0.987
KMT2A,1.2822e-7,lysine methyltransferase 2A,++,----,+-,0.658781018391742,0.2989089676739921,-,0.598,0.07725664,161,1,9.78e-4,0.987
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,++,++--,-+,0.29942208452211,0.4912435577065975,+,0.599,0.080146995,161,1,9.78e-4,0.987
GINM1,2.537e-6,glycoprotein integral membrane 1,+-,++--,-+,0.3007813124915343,0.7852936376193802,+,0.602,0.048364513,162,1,9.78e-4,0.987
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,++,+-+-,-+,0.8996616102068221,0.3011953886382404,-,0.602,0.134695412,162,1,9.78e-4,0.987
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,+-,+---,++,0.7847367147120293,0.3051045801023642,-,0.61,0.098068857,164,1,9.78e-4,0.987
MIER1,2.6167e-6,MIER1 transcriptional regulator,+-,++--,Filtered_Out,0.3082407170022769,0.38295174545728566,+,0.616,0.066664797,166,1,9.78e-4,0.987
KYNU,2.379e-6,kynureninase,-+,++-+,Filtered_Out,0.31093914885197205,0.8312398433134986,+,0.622,0.11108689,167,1,9.78e-4,0.987
SHISA9,8.9846e-17,shisa family member 9,-+,-+--,NA,0.543268301619498,0.31454027329882706,-,0.629,0.083300143,169,1,9.78e-4,0.987
CTNND1,7.753e-8,catenin delta 1,++,----,-+,0.3851633381228709,0.3147017700203054,-,0.629,0.038992603,169,1,9.78e-4,0.987
DLST,8.8708e-10,dihydrolipoamide S-succinyltransferase,+-,----,NA,0.4801640050830521,0.31992049323380606,-,0.64,0.303234152,172,1,9.78e-4,0.987
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,--++,-+,0.3324039732634066,0.36886285041219696,+,0.665,0.05196236,179,1,9.78e-4,0.987
GPC6,1.5958e-9,glypican 6,++,+---,--,0.9656794178814212,0.3324421772386087,-,0.665,0.44095448,179,1,9.78e-4,0.987
EYS,1.3196e-6,eyes shut homolog,++,-++-,NA,0.33616157503912075,0.5156404747804171,+,0.672,0.063425252,181,1,9.78e-4,0.987
SF3B1,1.7831e-8,splicing factor 3b subunit 1,++,+---,-+,0.3422014136752708,0.34361075899851856,+,0.684,0.093465901,184,1,9.78e-4,0.987
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,----,--,0.8415231981428859,0.3472110762124891,-,0.694,0.281877528,187,1,9.78e-4,0.987
ESR2,2.6731e-9,estrogen receptor 2,++,-+--,Filtered_Out,0.35262399759672713,0.7484642030256536,+,0.705,0.32049742412978405,190,1,9.78e-4,0.987
LPIN3,1.0105e-6,lipin 3,--,-+++,Filtered_Out,0.3540923681730861,0.5409418802477568,+,0.708,0.170282089,191,1,9.78e-4,0.987
PSEN2,2.6771e-6,presenilin 2,+-,+-++,+-,0.3544184396544562,0.43502111865096865,+,0.709,0.094128904,191,1,9.78e-4,0.987
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.355722955343,0.644277044657,+,0.711,0.711445910686,191,1,9.78e-4,0.987
HIST1H2AL,3.4904e-11,NA,+-,NA,NA,0.3564516340585767,0.6435483659414233,+,0.713,0.7129032681171534,192,1,9.78e-4,0.987
PMFBP1,3.6451e-7,polyamine modulated factor 1 binding protein 1,++,---+,Filtered_Out,0.8324281421883983,0.370929672987105,-,0.742,0.314390977,200,1,9.78e-4,0.987
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++-+,Filtered_Out,0.37751367530317814,0.8482355154319663,+,0.755,0.307723731,203,1,9.78e-4,0.987
ESRRG,1.3144e-7,estrogen related receptor gamma,+-,+---,+-,0.7608208004107084,0.38276301297996046,-,0.766,0.112173408,206,1,9.78e-4,0.987
PCLO,6.5683e-13,piccolo presynaptic cytomatrix protein,++,--++,NA,0.7053613793850549,0.38890101062651683,-,0.778,0.06406793,209,1,9.78e-4,0.987
PCDHA5,4.2994e-7,protocadherin alpha 5,++,----,Filtered_Out,0.6236230582996827,0.3980391994644621,-,0.796,0.197965233,214,1,9.78e-4,0.987
ZNF322,3.7203e-7,zinc finger protein 322,++,-+++,+-,0.40078052778583034,0.8876375625073734,+,0.802,0.2948451550169997,216,1,9.78e-4,0.987
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,-+,--++,+-,0.40122145479884597,0.5066631778171852,+,0.802,0.106086829,216,1,9.78e-4,0.987
PCDHA6,6.7865e-7,protocadherin alpha 6,++,-+--,Filtered_Out,0.5636023299004184,0.4075250795128477,-,0.815,0.162243976,219,1,9.78e-4,0.987
HARS2,1.3511e-6,"histidyl-tRNA synthetase 2, mitochondrial",++,+-+-,+-,0.41213757192618233,0.9156314577386044,+,0.824,0.269706197,222,1,9.78e-4,0.987
OTX2,8.9134e-7,orthodenticle homeobox 2,+-,Missing_P_Values,Filtered_Out,0.4130240036430988,0.5869759963569012,+,0.826,0.8260480072861976,222,1,9.78e-4,0.987
PRR16,1.185e-6,proline rich 16,+-,+---,Filtered_Out,0.9026454011174054,0.4196883901885049,-,0.839,0.5389250448203504,226,1,9.78e-4,0.987
CCS,2.3011e-6,copper chaperone for superoxide dismutase,--,--++,++,0.6140774199999911,0.4240019190174813,-,0.848,0.070191266,228,1,9.78e-4,0.987
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.5706695171145346,0.4293304828854654,-,0.859,0.8586609657709308,231,1,9.78e-4,0.987
CCDC36,6.5734e-7,NA,-+,+-++,Filtered_Out,0.44144495756266705,0.8647965567523883,+,0.883,0.429459868,237,1,9.78e-4,0.987
ADCK3,1.4274e-8,NA,NA,NA,NA,0.5568659251195646,0.44313407488043544,-,0.886,0.8862681497608709,238,1,9.78e-4,0.987
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,+---,Filtered_Out,0.790842277878959,0.44448990057755466,-,0.889,0.288541272,239,1,9.78e-4,0.987
KLC1,2.4595e-10,kinesin light chain 1,--,+---,-+,0.44751684800007896,0.6689775273675218,+,0.895,0.053982048,241,1,9.78e-4,0.987
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,--,++++,-+,0.4490143682882031,0.6852476008819341,+,0.898,0.304521629,242,1,9.78e-4,0.987
SIM1,1.468e-6,SIM bHLH transcription factor 1,++,NA,Filtered_Out,0.44925363063625967,0.5507463693637403,+,0.899,0.8985072612725193,242,1,9.78e-4,0.987
HIST1H3J,1.093e-14,NA,+-,NA,Filtered_Out,0.5477771490537083,0.45222285094629167,-,0.904,0.9044457018925833,243,1,9.78e-4,0.987
TENM2,2.767e-14,teneurin transmembrane protein 2,++,--+-,+-,0.6213214540434523,0.4584407064825019,-,0.917,0.221089139,247,1,9.78e-4,0.987
CELF4,8.7511e-10,CUGBP Elav-like family member 4,-+,--++,+-,0.46677939483434827,0.5454510712132902,+,0.934,0.175043258,251,1,9.78e-4,0.987
HSPE1-MOB4,2.2874e-7,HSPE1-MOB4 readthrough,+-,NA,NA,0.47123455171912654,0.5287654482808735,+,0.942,0.9424691034382531,254,1,9.78e-4,0.987
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,++,-+--,--,0.8884151936497042,0.4770879117172919,-,0.954,0.314672915,257,1,9.78e-4,0.987
FANCL,4.5809e-7,FA complementation group L,-+,++--,-+,0.5713133678984349,0.4792887999193266,-,0.959,0.101785342,258,1,9.78e-4,0.987
DCC,2.5652e-14,DCC netrin 1 receptor,++,--+-,Filtered_Out,0.5406143676823503,0.4793030720328368,-,0.959,0.216416082,258,1,9.78e-4,0.987
SLC44A4,7.984e-7,solute carrier family 44 member 4,--,NA,Filtered_Out,0.5158013787079607,0.4841986212920393,-,0.968,0.9683972425840786,260,1,9.78e-4,0.987
LIN28B,6.5708e-10,lin-28 homolog B,++,+---,Filtered_Out,0.5646013299422687,0.4937930233771742,-,0.988,0.167076171,266,1,9.78e-4,0.987
SLC17A3,1.6689e-7,solute carrier family 17 member 3,++,NA,Filtered_Out,0.5061554283479053,0.4938445716520947,-,0.988,0.9876891433041894,266,1,9.78e-4,0.987
ZNF35,4.6635e-7,zinc finger protein 35,+-,+---,++,0.5979312597805022,0.49657449880927124,-,0.993,0.170828674,267,1,9.78e-4,0.987
RAB3B,1.6111e-6,"RAB3B, member RAS oncogene family",++,---+,+-,0.8178694626274863,0.4971765885790408,-,0.994,0.15635721,267,1,9.78e-4,0.987
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,+---,--,0.8373726301396095,0.4981276028384159,-,0.996,0.338000039,268,1,9.78e-4,0.987
SPPL3,2.8497e-10,signal peptide peptidase like 3,+-,+--+,NA,0.6510191417255121,0.6739219416856528,+,1,0.380109572,269,1,9.78e-4,0.987
NRG1,9.6427e-10,neuregulin 1,+-,---+,++,0.584070518694686,0.6336433067027681,+,1,0.295554937,269,1,9.78e-4,0.987
LRP1B,2.7253e-9,LDL receptor related protein 1B,++,+---,++,0.6151508964428754,0.6525677841955494,+,1,0.235781354,269,1,9.78e-4,0.987
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,+-++,Filtered_Out,0.7123205381305264,0.5954057204416761,-,1,0.513101083,269,1,9.78e-4,0.987
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,--,+-++,Filtered_Out,0.5439243373536953,0.6770698548898912,+,1,0.291468427,269,1,9.78e-4,0.987
APOPT1,9.2647e-9,NA,--,---+,NA,0.737467791019314,0.6468633971874964,-,1,0.656663204,269,1,9.78e-4,0.987
CABP1,1.014e-8,calcium binding protein 1,--,+-++,+-,0.5176026062099017,0.5103537969417874,-,1,0.108915451,269,1,9.78e-4,0.987
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,++,---+,Filtered_Out,0.5583285231148929,0.7228476154108102,+,1,0.431783593,269,1,9.78e-4,0.987
KIF15,3.6765e-8,kinesin family member 15,-+,+---,Filtered_Out,0.6389596883055567,0.6285947379687564,-,1,0.320173549,269,1,9.78e-4,0.987
NKAPL,3.8381e-8,NFKB activating protein like,--,---+,Filtered_Out,0.6214984317748572,0.7806746965941176,+,1,0.604192302,269,1,9.78e-4,0.987
ABT1,1.1641e-7,activator of basal transcription 1,-+,+-++,--,0.5266515309887073,0.8073605564951652,+,1,0.243966684,269,1,9.78e-4,0.987
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,--,+---,+-,0.696390807996341,0.6274461642796209,-,1,0.183554877,269,1,9.78e-4,0.987
CNTN5,3.6605e-7,contactin 5,++,+++-,Filtered_Out,0.5567657838986342,0.7798390137433368,+,1,0.469605264,269,1,9.78e-4,0.987
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,+-,-+++,Filtered_Out,0.7125519496060295,0.6050666721071262,-,1,0.320824953,269,1,9.78e-4,0.987
TMEM258,5.5471e-7,transmembrane protein 258,--,+-++,--,0.5334314656975224,0.6443500307040485,+,1,0.282193332,269,1,9.78e-4,0.987
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",-+,++++,Filtered_Out,0.5368836377739942,0.7668734300878721,+,1,0.413738661,269,1,9.78e-4,0.987
HTT,8.8516e-7,huntingtin,++,--++,NA,0.6083589940135793,0.6687253975870344,+,1,0.340840188,269,1,9.78e-4,0.987
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,-+,-+++,-+,0.7534995769945914,0.6464465593732505,-,1,0.319285127,269,1,9.78e-4,0.987
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,+-,--+-,Filtered_Out,0.7078989986401697,0.5620530694977647,-,1,0.423806267,269,1,9.78e-4,0.987
