gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
BEND4,1.2982e-7,BEN domain containing 4,-+,----,NA,0.6081189111459048,0.2809830067307736,-,0.562,0.212991247,151,1,-0.0548,0.37
MIER1,2.6167e-6,MIER1 transcriptional regulator,--,++--,Filtered_Out,0.4013647147497393,0.28169848113639995,-,0.563,0.024035521,152,1,-0.0548,0.37
C11orf31,5.1084e-7,NA,NA,NA,NA,0.7732981583607033,0.28585702219412223,-,0.572,0.146655993,154,1,-0.0548,0.37
LIN28B,6.5708e-10,lin-28 homolog B,++,--+-,Filtered_Out,0.5531981521909975,0.2859350452122837,-,0.572,0.060373658,154,1,-0.0548,0.37
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--+-,-+,0.5854000045403519,0.29034044107869067,-,0.581,0.12566637,156,1,-0.0548,0.37
FH,1.4717e-6,fumarate hydratase,++,++++,-+,0.29194360786094853,0.8685690655776577,+,0.584,0.189977834,157,1,-0.0548,0.37
TAOK3,1.4896e-8,TAO kinase 3,--,+-+-,-+,0.8720670573134511,0.2925158223106391,-,0.585,0.242065464,157,1,-0.0548,0.37
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,++++,Filtered_Out,0.5669336937641839,0.295311354775749,-,0.591,0.18027989568409913,159,1,-0.0548,0.37
TMEM258,5.5471e-7,transmembrane protein 258,--,++++,-+,0.29636250334366687,0.39513120206897634,+,0.593,0.116142603,159,1,-0.0548,0.37
CELF2,7.5152e-8,CUGBP Elav-like family member 2,++,----,+-,0.7195500193294706,0.2966571904143803,-,0.593,0.16825074,160,1,-0.0548,0.37
HIST1H1B,9.9717e-14,NA,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.6227937379118409,168,1,-0.0548,0.37
MARK3,2.6768e-7,microtubule affinity regulating kinase 3,++,+++-,++,0.3128087767180033,0.7769617997999251,+,0.626,0.078421391,168,1,-0.0548,0.37
DCC,2.5652e-14,DCC netrin 1 receptor,++,----,Filtered_Out,0.7590489761712628,0.3128919541577032,-,0.626,0.088550193,168,1,-0.0548,0.37
MED19,1.7536e-7,mediator complex subunit 19,++,+-++,-+,0.31462160210841106,0.7765401773954898,+,0.629,0.121863617,169,1,-0.0548,0.37
AP3B1,3.1457e-7,adaptor related protein complex 3 subunit beta 1,--,++--,--,0.6168520617688854,0.3154072197597216,-,0.631,0.150480596,170,1,-0.0548,0.37
PCDHA1,5.4415e-8,protocadherin alpha 1,+-,----,NA,0.9126784033914713,0.31708260029037355,-,0.634,0.342846627,171,1,-0.0548,0.37
FAM172A,7.7452e-10,family with sequence similarity 172 member A,--,+-++,NA,0.41532309032115855,0.3197070616223162,-,0.639,0.094309045,172,1,-0.0548,0.37
ESRRG,1.3144e-7,estrogen related receptor gamma,++,----,-+,0.6322483225637339,0.32132861404584706,-,0.643,0.165959054,173,1,-0.0548,0.37
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,+-+-,++,0.32248579519681375,0.8246500904544021,+,0.645,0.271043727,173,1,-0.0548,0.37
SORCS3,2.2733e-19,sortilin related VPS10 domain containing receptor 3,-+,++--,+-,0.6010730809119922,0.32416667556494494,-,0.648,0.060374167,174,1,-0.0548,0.37
STK19,7.0576e-7,serine/threonine kinase 19,+-,----,++,0.32673121834782726,0.7179259769361841,+,0.653,0.105198502,176,1,-0.0548,0.37
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.32694256079506073,0.462856615204027,+,0.654,0.089993282,176,1,-0.0548,0.37
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.33072747898723776,0.657571424647827,+,0.661,0.146900342,178,1,-0.0548,0.37
APOPT1,9.2647e-9,NA,+-,++++,NA,0.5124376864296726,0.3309605992148274,-,0.662,0.21492512868701327,178,1,-0.0548,0.37
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.715223107979863,0.33243184542781473,-,0.665,0.086095119,179,1,-0.0548,0.37
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.6681868396140915,180,1,-0.0548,0.37
RHOBTB1,1.5668e-6,Rho related BTB domain containing 1,-+,++-+,+-,0.33410485368700277,0.6981709298336151,+,0.668,0.185130712,180,1,-0.0548,0.37
ACTL8,6.0564e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.6696272220021248,180,1,-0.0548,0.37
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,++,---+,+-,0.6020282598400906,0.3375063339337257,-,0.675,0.142066444,182,1,-0.0548,0.37
GPC5,1.3483e-7,glypican 5,+-,++--,++,0.3955016886353592,0.3451256279312141,-,0.69,0.026207921,186,1,-0.0548,0.37
RTN1,1.7109e-8,reticulon 1,++,+--+,--,0.3480327559615403,0.41919806094784773,+,0.696,0.070051685,187,1,-0.0548,0.37
PPP6C,1.0969e-6,protein phosphatase 6 catalytic subunit,++,++--,-+,0.6740944829658441,0.3559286990078197,-,0.712,0.068832584,191,1,-0.0548,0.37
TOP1,1.6562e-6,DNA topoisomerase I,--,--+-,++,0.4433171350918939,0.35905464278514393,-,0.718,0.136620351,193,1,-0.0548,0.37
C7orf72,8.2601e-7,NA,NA,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.7241018218849218,195,1,-0.0548,0.37
METTL9,1.7424e-10,methyltransferase like 9,++,++++,--,0.3652194884957076,0.7958366037145869,+,0.73,0.22839286603704229,196,1,-0.0548,0.37
BSN,1.6089e-6,bassoon presynaptic cytomatrix protein,++,--++,++,0.3666541236776052,0.541177813343245,+,0.733,0.022926033,197,1,-0.0548,0.37
MARCH10,2.7587e-7,NA,+-,+++-,NA,0.6698793899718817,0.36797246017195323,-,0.736,0.2870967621699054,198,1,-0.0548,0.37
MICB,2.6156e-7,MHC class I polypeptide-related sequence B,--,+-+-,Filtered_Out,0.36868262844655275,0.8817232204851578,+,0.737,0.376207711,198,1,-0.0548,0.37
SPPL3,2.8497e-10,signal peptide peptidase like 3,-+,+---,NA,0.7397655810624955,0.3742743553195822,-,0.749,0.078087774,201,1,-0.0548,0.37
CSMD1,3.3077e-7,CUB and Sushi multiple domains 1,-+,--++,+-,0.37951075946863405,0.5568960451843441,+,0.759,0.143208677,204,1,-0.0548,0.37
SLC44A4,7.984e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.7597173341155048,204,1,-0.0548,0.37
ZSCAN12,8.579e-11,zinc finger and SCAN domain containing 12,-+,-+++,Filtered_Out,0.38204446384657764,0.8582342543276792,+,0.764,0.263763408,206,1,-0.0548,0.37
CNTNAP5,3.889e-9,contactin associated protein family member 5,--,--++,Filtered_Out,0.39068847299154463,0.5353571571436516,+,0.781,0.046032215,210,1,-0.0548,0.37
HIST1H3I,6.378e-10,NA,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.7843244936307694,211,1,-0.0548,0.37
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,+-++,--,0.5020965897295687,0.39492388744066187,-,0.79,0.227007022,212,1,-0.0548,0.37
VPS41,1.9375e-6,VPS41 subunit of HOPS complex,-+,+--+,-+,0.770900078777994,0.3953641090887769,-,0.791,0.203807678,213,1,-0.0548,0.37
HTT,8.8516e-7,huntingtin,++,--++,NA,0.3976233198286745,0.4061429958531865,+,0.795,0.057434382,214,1,-0.0548,0.37
CCDC36,6.5734e-7,NA,-+,++--,Filtered_Out,0.4025943868333145,0.6865281471469789,+,0.805,0.232396459,217,1,-0.0548,0.37
MEGF11,1.7823e-10,multiple EGF like domains 11,+-,+++-,Filtered_Out,0.40806217636414016,0.7724134278459764,+,0.816,0.29918387,220,1,-0.0548,0.37
DCDC1,7.4612e-9,doublecortin domain containing 1,+-,+++-,Filtered_Out,0.4108273021399786,0.7508679433786778,+,0.822,0.094411251,221,1,-0.0548,0.37
DCDC5,2.4868e-9,NA,NA,NA,NA,0.4108273021399786,0.7508679433786778,+,0.822,0.094411251,221,1,-0.0548,0.37
LTBP3,8.1362e-7,latent transforming growth factor beta binding protein 3,--,--+-,+-,0.41171992148493125,0.5403720807555814,+,0.823,0.085021723,222,1,-0.0548,0.37
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,+++-,Filtered_Out,0.41234519527941427,0.8899106733040143,+,0.825,0.512299716,222,1,-0.0548,0.37
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.41329001656117453,0.520449524566474,+,0.827,0.058049956,222,1,-0.0548,0.37
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,++,---+,Filtered_Out,0.730769088496941,0.4151284269192529,-,0.83,0.264999577,223,1,-0.0548,0.37
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,+-,+++-,Filtered_Out,0.6738688088552893,0.41908031382417943,-,0.838,0.118917823,225,1,-0.0548,0.37
LRP1B,2.7253e-9,LDL receptor related protein 1B,+-,+--+,-+,0.4217211093303741,0.5007028249121036,+,0.843,0.077533801,227,1,-0.0548,0.37
DRD2,5.3507e-14,dopamine receptor D2,++,-++-,NA,0.4267164103122033,0.48031062872677416,+,0.853,0.058694126,230,1,-0.0548,0.37
DENND1B,1.4541e-8,DENN domain containing 1B,++,-++-,+-,0.6748355553269634,0.4274060323907921,-,0.855,0.133111052,230,1,-0.0548,0.37
SIM1,1.468e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.8551666132836557,230,1,-0.0548,0.37
GPC6,1.5958e-9,glypican 6,-+,+++-,-+,0.4278035059812188,0.8359130645579839,+,0.856,0.251814928,230,1,-0.0548,0.37
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.8580396207211936,231,1,-0.0548,0.37
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,--,-+++,Filtered_Out,0.7308471061063707,0.4396893886831749,-,0.879,0.399042172,237,1,-0.0548,0.37
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,--,++--,Filtered_Out,0.6682565241831775,0.4411802508446634,-,0.882,0.154516459,237,1,-0.0548,0.37
TYR,6.9688e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.8841034132673105,238,1,-0.0548,0.37
EMILIN3,3.3685e-9,elastin microfibril interfacer 3,++,--++,--,0.4499753039367987,0.5309611749403518,+,0.9,0.17598483982501012,242,1,-0.0548,0.37
ASTN2,2.1867e-11,astrotactin 2,+-,-+-+,-+,0.6496640200122829,0.45120215023981824,-,0.902,0.174272285,243,1,-0.0548,0.37
ZNF197,2.2773e-10,zinc finger protein 197,--,-+--,Filtered_Out,0.7924284101644479,0.4522109474331885,-,0.904,0.341941123,243,1,-0.0548,0.37
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.9305642469942957,250,1,-0.0548,0.37
GTF2IRD1,2.1525e-8,GTF2I repeat domain containing 1,--,+-++,-+,0.47025568330490386,0.46943455879172497,-,0.939,0.036537339,253,1,-0.0548,0.37
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,++++,NA,0.6481827849387142,0.4705902040927841,-,0.941,0.302012833,253,1,-0.0548,0.37
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.9462468912580275,255,1,-0.0548,0.37
ZNF445,3.5346e-10,zinc finger protein 445,+-,-++-,++,0.5280754056017491,0.4763251182840847,-,0.953,0.031563494,256,1,-0.0548,0.37
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,-+,-++-,+-,0.4783085230289444,0.84429078847798,+,0.957,0.301901873,257,1,-0.0548,0.37
NICN1,5.9884e-7,nicolin 1,+-,+-++,--,0.6396350355083876,0.48553304311267426,-,0.971,0.087445055,261,1,-0.0548,0.37
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,-+,-++-,NA,0.48650294613702016,0.7870629341665218,+,0.973,0.315597961,262,1,-0.0548,0.37
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,----,Filtered_Out,0.5732665627156686,0.6476258116034916,+,1,0.432023721,269,1,-0.0548,0.37
SHISA9,8.9846e-17,shisa family member 9,++,--++,NA,0.6901265102300933,0.587369319621805,-,1,0.371908477,269,1,-0.0548,0.37
NEGR1,3.5506e-15,neuronal growth regulator 1,++,---+,++,0.5143894221569408,0.7925568111116416,+,1,0.316144192,269,1,-0.0548,0.37
TMEM161B,4.7697e-14,transmembrane protein 161B,++,++--,+-,0.7017265523033058,0.6718255089195706,-,1,0.236491956,269,1,-0.0548,0.37
PGBD1,5.9534e-14,piggyBac transposable element derived 1,+-,+++-,-+,0.7937566837951563,0.6572134704224478,-,1,0.5586367973614333,269,1,-0.0548,0.37
GRM8,1.8034e-12,glutamate metabotropic receptor 8,++,--+-,+-,0.7678710584950998,0.5948237623137048,-,1,0.289704213,269,1,-0.0548,0.37
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,-+,+-++,-+,0.541877443812784,0.79592264083509,+,1,0.356936815,269,1,-0.0548,0.37
CDH13,1.5938e-11,cadherin 13,-+,--++,+-,0.6015915413702099,0.7128747830123023,+,1,0.181284919,269,1,-0.0548,0.37
CELF4,8.7511e-10,CUGBP Elav-like family member 4,+-,+--+,-+,0.7322080097746186,0.528550421883769,-,1,0.132750755,269,1,-0.0548,0.37
NRG1,9.6427e-10,neuregulin 1,++,----,++,0.6675847284430326,0.6854527212942171,+,1,0.380378559,269,1,-0.0548,0.37
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,--++,Filtered_Out,0.7500574755150022,0.5209048387539867,-,1,0.470580959,269,1,-0.0548,0.37
FADS2,1.9429e-8,fatty acid desaturase 2,+-,++--,+-,0.6608569818176516,0.6367242977106726,-,1,0.212055354,269,1,-0.0548,0.37
NKAPL,3.8381e-8,NFKB activating protein like,-+,++--,Filtered_Out,0.5361809316758821,0.7180016667600649,+,1,0.330396862,269,1,-0.0548,0.37
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.7310076513553685,0.5934327199864761,-,1,0.386729694,269,1,-0.0548,0.37
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,---+,-+,0.622713715227592,0.664668947725015,+,1,0.270125375,269,1,-0.0548,0.37
SCAI,1.1937e-7,suppressor of cancer cell invasion,-+,---+,NA,0.6175771628194099,0.6503286515370954,+,1,0.403766129,269,1,-0.0548,0.37
PLCG1,2.9372e-7,phospholipase C gamma 1,-+,+-++,-+,0.7045838201158623,0.6762813789926562,-,1,0.35977088,269,1,-0.0548,0.37
TMEM67,3.3829e-7,transmembrane protein 67,+-,+++-,Filtered_Out,0.5445720209661448,0.6558874110090425,+,1,0.273909536,269,1,-0.0548,0.37
PCDHA4,3.5744e-7,protocadherin alpha 4,+-,+++-,NA,0.5046809570268098,0.6910237326471695,+,1,0.263349535,269,1,-0.0548,0.37
PCDHA5,4.2994e-7,protocadherin alpha 5,++,+-++,Filtered_Out,0.5527557234873016,0.6783859745153391,+,1,0.267705173,269,1,-0.0548,0.37
MOB4,6.0861e-7,"MOB family member 4, phocein",-+,++--,NA,0.5048029643845637,0.7770211606181874,+,1,0.252146708,269,1,-0.0548,0.37
PCDHA6,6.7865e-7,protocadherin alpha 6,++,++--,Filtered_Out,0.5395755865262929,0.6543831239511649,+,1,0.256476329,269,1,-0.0548,0.37
FNIP2,7.2185e-7,folliculin interacting protein 2,-+,---+,NA,0.5379073591240829,0.6920779153108655,+,1,0.272051345,269,1,-0.0548,0.37
LPIN3,1.0105e-6,lipin 3,+-,-+-+,Filtered_Out,0.5631931711030487,0.7679443142851842,+,1,0.328438218,269,1,-0.0548,0.37
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,+++-,-+,0.5179276805868319,0.6931952833146375,+,1,0.220572436,269,1,-0.0548,0.37
PCDHA7,2.2519e-6,protocadherin alpha 7,-+,---+,NA,0.5889994487712804,0.7410338103069339,+,1,0.471774287,269,1,-0.0548,0.37
IK,2.3173e-6,IK cytokine,++,++++,+-,0.5593062237306504,0.8655502879403081,+,1,0.439237957,269,1,-0.0548,0.37
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--++,Filtered_Out,0.5533530903731639,0.6249292314148176,+,1,0.332444301,269,1,-0.0548,0.37
