gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p,Spearman_corr,Spearman_p
SHISA9,8.9846e-17,shisa family member 9,++,---+,NA,0.756014353817275,0.23579893718583342,-,0.472,0.083300143,127,1,-0.0457,0.455
PPID,2.4066e-6,peptidylprolyl isomerase D,-+,++-+,--,0.4150250844087112,0.23665644333462704,-,0.473,0.022821348,127,1,-0.0457,0.455
HIST1H2BO,9.6505e-8,NA,--,NA,Filtered_Out,0.7621150511666922,0.2378849488333078,-,0.476,0.4757698976666156,128,1,-0.0457,0.455
SLC17A3,1.6689e-7,solute carrier family 17 member 3,--,NA,Filtered_Out,0.759473791351245,0.240526208648755,-,0.481,0.48105241729751,129,1,-0.0457,0.455
TRMT10C,1.0772e-7,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",-+,++-+,++,0.24600253608436448,0.9423201284755576,+,0.492,0.173805618,132,1,-0.0457,0.455
ANKS1B,1.5029e-6,ankyrin repeat and sterile alpha motif domain containing 1B,-+,--+-,-+,0.7515775756612099,0.24641760209370486,-,0.493,0.155407116,133,1,-0.0457,0.455
PCDHA1,5.4415e-8,protocadherin alpha 1,+-,----,NA,0.9057671714599269,0.24668082956432727,-,0.493,0.09718751,133,1,-0.0457,0.455
CTNNA3,1.6889e-10,catenin alpha 3,--,++--,Filtered_Out,0.4537034954410044,0.24786690031274955,-,0.496,0.064947203,133,1,-0.0457,0.455
HIST1H4L,6.1718e-11,NA,-+,NA,Filtered_Out,0.2511237809368194,0.7488762190631806,+,0.502,0.5022475618736388,135,1,-0.0457,0.455
TMEM161B,4.7697e-14,transmembrane protein 161B,++,++--,-+,0.6384514582941564,0.25478552712880287,-,0.51,0.032318539,137,1,-0.0457,0.455
PCDHA2,4.5699e-8,protocadherin alpha 2,--,++--,Filtered_Out,0.6918025692348809,0.2559695934827097,-,0.512,0.056372446,138,1,-0.0457,0.455
CCDC36,6.5734e-7,NA,-+,+++-,Filtered_Out,0.2561202130744094,0.8607349660923985,+,0.512,0.232396459,138,1,-0.0457,0.455
ABT1,1.1641e-7,activator of basal transcription 1,++,++++,--,0.2610912658773183,0.9050725389113699,+,0.522,0.185794692,140,1,-0.0457,0.455
MEGF11,1.7823e-10,multiple EGF like domains 11,+-,+++-,Filtered_Out,0.261170944655453,0.8230991845577198,+,0.522,0.281680907,141,1,-0.0457,0.455
ZNF184,3.3378e-8,zinc finger protein 184,++,---+,+-,0.26201080763366175,0.33519090217022535,+,0.524,0.016954203,141,1,-0.0457,0.455
STK19,7.0576e-7,serine/threonine kinase 19,+-,--+-,--,0.8955950939441537,0.26758036144143044,-,0.535,0.128438457,144,1,-0.0457,0.455
CACNA1E,2.8558e-11,calcium voltage-gated channel subunit alpha1 E,--,----,-+,0.38044083621533237,0.26871376555465587,-,0.537,0.022634176,145,1,-0.0457,0.455
ZSCAN16,6.6456e-13,zinc finger and SCAN domain containing 16,--,++-+,Filtered_Out,0.6430266905859594,0.274863231154186,-,0.55,0.18027989568409913,148,1,-0.0457,0.455
PSORS1C1,1.7445e-8,psoriasis susceptibility 1 candidate 1,+-,Missing_P_Values,Filtered_Out,0.7225913698914113,0.27740863010858874,-,0.555,0.5548172602171775,149,1,-0.0457,0.455
FAM172A,7.7452e-10,family with sequence similarity 172 member A,--,+--+,NA,0.7802831692767511,0.2781519330602499,-,0.556,0.2266093761804299,150,1,-0.0457,0.455
ZNF322,3.7203e-7,zinc finger protein 322,-+,-+++,+-,0.2791310875120486,0.7963716675080857,+,0.558,0.051821349,150,1,-0.0457,0.455
RBMS3,7.3116e-7,RNA binding motif single stranded interacting protein 3,--,+-+-,Filtered_Out,0.5606766627433999,0.2791623969459691,-,0.558,0.06172529,150,1,-0.0457,0.455
RSRC1,2.5991e-14,arginine and serine rich coiled-coil 1,+-,++--,-+,0.28360595000541433,0.4949673451221915,+,0.567,0.041778439,153,1,-0.0457,0.455
FNIP2,7.2185e-7,folliculin interacting protein 2,-+,+--+,NA,0.292424993396712,0.8179383765982716,+,0.585,0.167439434,157,1,-0.0457,0.455
APOPT1,9.2647e-9,NA,+-,-+-+,NA,0.6500928698314085,0.2925053171113386,-,0.585,0.21492512868701327,157,1,-0.0457,0.455
RAB27B,1.3862e-9,"RAB27B, member RAS oncogene family",++,+-++,Filtered_Out,0.29354797283861256,0.6653460082049024,+,0.587,0.146900342,158,1,-0.0457,0.455
SPPL3,2.8497e-10,signal peptide peptidase like 3,-+,+---,NA,0.7583997092838116,0.2955325513393084,-,0.591,0.078087774,159,1,-0.0457,0.455
RFWD2,7.0007e-9,NA,NA,NA,NA,0.5216652675741642,0.2960974114817771,-,0.592,0.149535393,159,1,-0.0457,0.455
BAG5,9.1836e-7,BAG cochaperone 5,-+,++--,-+,0.7665040137904738,0.2987735577635505,-,0.598,0.041416122,161,1,-0.0457,0.455
TAL1,5.7321e-7,"TAL bHLH transcription factor 1, erythroid differentiation factor",--,++++,Filtered_Out,0.29934604165146556,0.4676434421863725,+,0.599,0.089993282,161,1,-0.0457,0.455
DCC,2.5652e-14,DCC netrin 1 receptor,++,--+-,Filtered_Out,0.7512624288221804,0.3015462613859994,-,0.603,0.088550193,162,1,-0.0457,0.455
TENM2,2.767e-14,teneurin transmembrane protein 2,+-,--++,+-,0.7300636553666613,0.3022566615770611,-,0.605,0.219467317,163,1,-0.0457,0.455
BTN3A2,3.9579e-13,butyrophilin subfamily 3 member A2,+-,-+--,--,0.9231975002192667,0.3038993249779261,-,0.608,0.20871422,163,1,-0.0457,0.455
ZDHHC21,7.4997e-9,zinc finger DHHC-type palmitoyltransferase 21,++,+---,-+,0.3499134155422263,0.3041739675057461,-,0.608,0.039439474,164,1,-0.0457,0.455
ZDHHC5,3.4657e-8,zinc finger DHHC-type palmitoyltransferase 5,++,---+,+-,0.6897982038583784,0.30670898782318906,-,0.613,0.141815918,165,1,-0.0457,0.455
HIST1H1B,9.9717e-14,NA,-+,NA,Filtered_Out,0.31139686895592045,0.6886031310440796,+,0.623,0.6227937379118409,168,1,-0.0457,0.455
FCF1,4.3278e-8,FCF1 rRNA-processing protein,--,++-+,Filtered_Out,0.32264258138360014,0.5458707659814248,+,0.645,0.050312127,174,1,-0.0457,0.455
CELF4,8.7511e-10,CUGBP Elav-like family member 4,+-,--++,+-,0.7385297309409518,0.32467646802331257,-,0.649,0.132750755,175,1,-0.0457,0.455
PSORS1C2,2.9773e-7,psoriasis susceptibility 1 candidate 2,++,NA,Filtered_Out,0.33409341980704577,0.6659065801929542,+,0.668,0.6681868396140915,180,1,-0.0457,0.455
ACTL8,6.0564e-7,actin like 8,++,NA,Filtered_Out,0.3348136110010624,0.6651863889989376,+,0.67,0.6696272220021248,180,1,-0.0457,0.455
ZKSCAN3,1.1575e-8,zinc finger with KRAB and SCAN domains 3,+-,-+-+,Filtered_Out,0.3348153055116131,0.7163204711324127,+,0.67,0.064166739,180,1,-0.0457,0.455
ELAVL2,9.0043e-8,ELAV like RNA binding protein 2,++,---+,--,0.8697237925515683,0.3396558758010878,-,0.679,0.281877528,183,1,-0.0457,0.455
C1QTNF7,2.6076e-6,C1q and TNF related 7,-+,--++,Filtered_Out,0.7380493648085111,0.3434395895930562,-,0.687,0.09849303,185,1,-0.0457,0.455
KIF15,3.6765e-8,kinesin family member 15,+-,++-+,Filtered_Out,0.3450933469231632,0.7581806962136513,+,0.69,0.141769699,186,1,-0.0457,0.455
GRIK5,2.0552e-7,glutamate ionotropic receptor kainate type subunit 5,++,--++,+-,0.34597318561155516,0.4718880560746947,+,0.692,0.076827027,186,1,-0.0457,0.455
ZCCHC7,4.1883e-12,zinc finger CCHC-type containing 7,+-,--++,-+,0.6718754444070918,0.35333590479606997,-,0.707,0.05196236,190,1,-0.0457,0.455
C7orf72,8.2601e-7,NA,NA,NA,NA,0.6379490890575391,0.3620509109424609,-,0.724,0.7241018218849218,195,1,-0.0457,0.455
PCDHA5,4.2994e-7,protocadherin alpha 5,++,---+,Filtered_Out,0.7488299393498272,0.36401236586806784,-,0.728,0.197965233,196,1,-0.0457,0.455
ESR2,2.6731e-9,estrogen receptor 2,+-,-+--,Filtered_Out,0.7980660931457685,0.36414585981800857,-,0.728,0.261188279,196,1,-0.0457,0.455
CTNND1,7.753e-8,catenin delta 1,--,---+,-+,0.37089067293289274,0.5749708584644683,+,0.742,0.038992603,200,1,-0.0457,0.455
LPIN3,1.0105e-6,lipin 3,+-,-+++,Filtered_Out,0.3725048198154428,0.8217549887772357,+,0.745,0.278767691,200,1,-0.0457,0.455
NICN1,5.9884e-7,nicolin 1,+-,--++,+-,0.5356202592497661,0.3733658199004958,-,0.747,0.084215169,201,1,-0.0457,0.455
SLC44A4,7.984e-7,solute carrier family 44 member 4,+-,NA,Filtered_Out,0.6201413329422476,0.3798586670577524,-,0.76,0.7597173341155048,204,1,-0.0457,0.455
EPHB2,1.0438e-6,EPH receptor B2,-+,---+,+-,0.47841386822038656,0.38339935504073913,-,0.767,0.064315918,206,1,-0.0457,0.455
PRR34,5.588e-8,PRR34 long non-coding RNA,--,-+-+,Filtered_Out,0.3838084118643334,0.48248404905367964,+,0.768,0.031395216,206,1,-0.0457,0.455
IQCJ-SCHIP1,1.3667e-7,IQCJ-SCHIP1 readthrough,-+,--++,NA,0.510640873961665,0.3846563607833974,-,0.769,0.058049956,207,1,-0.0457,0.455
HIST1H3I,6.378e-10,NA,-+,NA,Filtered_Out,0.3921622468153847,0.6078377531846153,+,0.784,0.7843244936307694,211,1,-0.0457,0.455
CCS,2.3011e-6,copper chaperone for superoxide dismutase,+-,-+++,++,0.3980436748497171,0.9274721463303213,+,0.796,0.275346561,214,1,-0.0457,0.455
LRP1B,2.7253e-9,LDL receptor related protein 1B,+-,+--+,++,0.8754757838539424,0.40330550017053046,-,0.807,0.235781354,217,1,-0.0457,0.455
ERBB4,1.2937e-13,erb-b2 receptor tyrosine kinase 4,-+,+-+-,-+,0.6799606972561895,0.40380265338260785,-,0.808,0.119499251,217,1,-0.0457,0.455
BTN3A3,6.5955e-8,butyrophilin subfamily 3 member A3,++,+++-,-+,0.40385067639552485,0.8730097143995303,+,0.808,0.302684086,217,1,-0.0457,0.455
FHIT,2.736e-7,fragile histidine triad diadenosine triphosphatase,-+,++--,+-,0.40643427621245015,0.9009257511515864,+,0.813,0.183554877,219,1,-0.0457,0.455
CACNA2D1,2.5214e-6,calcium voltage-gated channel auxiliary subunit alpha2delta 1,-+,+--+,-+,0.7672308050152963,0.4098623908820834,-,0.82,0.164517697,221,1,-0.0457,0.455
PCDHA7,2.2519e-6,protocadherin alpha 7,-+,+--+,NA,0.539757583426315,0.41031445167894764,-,0.821,0.045500336,221,1,-0.0457,0.455
ESRRG,1.3144e-7,estrogen related receptor gamma,++,+---,+-,0.5575111991270907,0.41416283690610134,-,0.828,0.112173408,223,1,-0.0457,0.455
HLA-DQA1,6.0561e-7,"major histocompatibility complex, class II, DQ alpha 1",--,++-+,NA,0.7507924966917776,0.42115351840843007,-,0.842,0.302012833,227,1,-0.0457,0.455
ZSCAN31,1.8159e-10,zinc finger and SCAN domain containing 31,--,+--+,++,0.6976066227602689,0.42295119543082343,-,0.846,0.098068857,228,1,-0.0457,0.455
MOB4,6.0861e-7,"MOB family member 4, phocein",-+,++--,NA,0.4229678659466984,0.7885657033536009,+,0.846,0.252146708,228,1,-0.0457,0.455
HTT,8.8516e-7,huntingtin,++,--++,NA,0.4232339298680942,0.4696099475697735,+,0.846,0.057434382,228,1,-0.0457,0.455
DENND1B,1.4541e-8,DENN domain containing 1B,++,+++-,-+,0.42601283353149666,0.5924803766253325,+,0.852,0.133111052,229,1,-0.0457,0.455
SIM1,1.468e-6,SIM bHLH transcription factor 1,+-,NA,Filtered_Out,0.5724166933581721,0.42758330664182786,-,0.855,0.8551666132836557,230,1,-0.0457,0.455
ANKHD1,2.0799e-6,ankyrin repeat and KH domain containing 1,--,-++-,Filtered_Out,0.7262366632936553,0.4289023553725639,-,0.858,0.154516459,231,1,-0.0457,0.455
ANKK1,5.1735e-9,ankyrin repeat and kinase domain containing 1,+-,Missing_P_Values,Filtered_Out,0.4290198103605968,0.5709801896394032,+,0.858,0.8580396207211936,231,1,-0.0457,0.455
CNTN5,3.6605e-7,contactin 5,-+,+-++,Filtered_Out,0.4354409187957952,0.6873511516453252,+,0.871,0.155386279,234,1,-0.0457,0.455
TTC12,8.3834e-9,tetratricopeptide repeat domain 12,+-,+++-,Filtered_Out,0.5624059373942684,0.4367381033570008,-,0.873,0.118917823,235,1,-0.0457,0.455
PLA2R1,3.9805e-7,phospholipase A2 receptor 1,--,-+++,Filtered_Out,0.8345824794321145,0.4386156278654549,-,0.877,0.4117065090237243,236,1,-0.0457,0.455
GRM8,1.8034e-12,glutamate metabotropic receptor 8,++,----,+-,0.6507963544089835,0.44162513714418195,-,0.883,0.233573961,238,1,-0.0457,0.455
TYR,6.9688e-9,tyrosinase,+-,NA,Filtered_Out,0.44205170663365523,0.5579482933663448,+,0.884,0.8841034132673105,238,1,-0.0457,0.455
LRFN5,2.0372e-12,leucine rich repeat and fibronectin type III domain containing 5,++,----,+-,0.44779284255909557,0.5025634034071433,+,0.896,0.101891042,241,1,-0.0457,0.455
SGCZ,9.7578e-10,sarcoglycan zeta,-+,--++,Filtered_Out,0.6807968119101475,0.4499077341503011,-,0.9,0.087884273,242,1,-0.0457,0.455
PCDHA6,6.7865e-7,protocadherin alpha 6,++,-+--,Filtered_Out,0.6900875343580566,0.4633569818057024,-,0.927,0.162243976,249,1,-0.0457,0.455
ZNF35,4.6635e-7,zinc finger protein 35,--,++--,++,0.46399792857465544,0.8032098466642879,+,0.928,0.203533018,250,1,-0.0457,0.455
ITGB6,2.0305e-6,integrin subunit beta 6,+-,Missing_P_Values,Filtered_Out,0.46528212349714787,0.5347178765028522,+,0.931,0.9305642469942957,250,1,-0.0457,0.455
IK,2.3173e-6,IK cytokine,++,-+++,-+,0.8097253548945156,0.47036583976003343,-,0.941,0.17865018,253,1,-0.0457,0.455
CNTNAP5,3.889e-9,contactin associated protein family member 5,--,+-++,Filtered_Out,0.47171004211138806,0.6669680616493112,+,0.943,0.29219678,254,1,-0.0457,0.455
PAX5,6.6739e-10,paired box 5,++,Missing_P_Values,Filtered_Out,0.47312344562901376,0.5268765543709862,+,0.946,0.9462468912580275,255,1,-0.0457,0.455
GRM5,6.2138e-17,glutamate metabotropic receptor 5,++,+---,Filtered_Out,0.47447416995780806,0.6663216552139392,+,0.949,0.275853542,255,1,-0.0457,0.455
SORBS3,4.4593e-8,sorbin and SH3 domain containing 3,+-,--++,-+,0.49243966932448946,0.4772533197762298,-,0.955,0.043405061,257,1,-0.0457,0.455
ZSCAN26,8.5081e-12,zinc finger and SCAN domain containing 26,-+,+-++,-+,0.6579881959732513,0.5550869056728945,-,1,0.134695412,269,1,-0.0457,0.455
ZKSCAN7,5.1089e-10,zinc finger with KRAB and SCAN domains 7,++,-+--,Filtered_Out,0.6032398480931459,0.5451126252153298,-,1,0.195671465,269,1,-0.0457,0.455
LIN28B,6.5708e-10,lin-28 homolog B,++,+---,Filtered_Out,0.6197935893091508,0.6457677243389757,+,1,0.339524072,269,1,-0.0457,0.455
NRG1,9.6427e-10,neuregulin 1,++,----,++,0.5400100004338985,0.6860829395233183,+,1,0.380378559,269,1,-0.0457,0.455
GPC6,1.5958e-9,glypican 6,-+,++--,--,0.8658683780382814,0.5373947141231226,-,1,0.445312453,269,1,-0.0457,0.455
XRCC3,3.7865e-9,X-ray repair cross complementing 3,--,+-++,Filtered_Out,0.6581727083049603,0.6036652783781731,-,1,0.552176715,269,1,-0.0457,0.455
SDK1,9.1946e-9,sidekick cell adhesion molecule 1,-+,--++,Filtered_Out,0.712756212682716,0.5183613541999131,-,1,0.355373691,269,1,-0.0457,0.455
NKAPL,3.8381e-8,NFKB activating protein like,-+,-+--,Filtered_Out,0.6237665754983587,0.7767907209359524,+,1,0.7583250157414522,269,1,-0.0457,0.455
TCTEX1D1,6.7014e-8,Tctex1 domain containing 1,++,-++-,Filtered_Out,0.6990641195350439,0.6239536461353667,-,1,0.386729694,269,1,-0.0457,0.455
SCAI,1.1937e-7,suppressor of cancer cell invasion,-+,+--+,NA,0.604206607529653,0.6239767288659571,+,1,0.255861904,269,1,-0.0457,0.455
PLCG1,2.9372e-7,phospholipase C gamma 1,-+,--++,-+,0.7877371945919706,0.607758953485404,-,1,0.222152988,269,1,-0.0457,0.455
TMEM67,3.3829e-7,transmembrane protein 67,+-,+++-,Filtered_Out,0.5173055002911597,0.6726156849590675,+,1,0.344522806,269,1,-0.0457,0.455
ASIC2,3.7694e-7,acid sensing ion channel subunit 2,++,--++,Filtered_Out,0.6697684979090406,0.5248101255885336,-,1,0.264999577,269,1,-0.0457,0.455
HMGN4,1.0652e-6,high mobility group nucleosomal binding domain 4,++,++--,--,0.5967941913969846,0.5096417678357992,-,1,0.220572436,269,1,-0.0457,0.455
ATP1A3,2.027e-6,ATPase Na+/K+ transporting subunit alpha 3,++,--++,-+,0.640896246540487,0.7653275730490718,+,1,0.319285127,269,1,-0.0457,0.455
ANKHD1-EIF4EBP3,2.5326e-6,ANKHD1-EIF4EBP3 readthrough,-+,-+--,NA,0.5240094875165288,0.6547679763866646,+,1,0.302790353,269,1,-0.0457,0.455
