gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,Updated_Gene_Names,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
RERE,1.43e-11,arginine-glutamic acid dipeptide repeats,++++-+,------++++++,++++-+--,0.0865648372470202,0.372259943823933,+,0.173,0.00061161,0.0229,0.708,46.6,1,0.53,V lateral hemisphere,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V lateral hemisphere <  V  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,RERE,Cholinergic and monoaminergic neurons,4.01214474981103,Sympathetic cholinergic neurons,2.97042255583533
PTPRS,2.3e-06,protein tyrosine phosphatase receptor type S,-++---,---++-++++--,--+---+-,0.980729380412555,0.087554760879213,-,0.175,0.02752809,0.0229,0.708,47.1,1,0.624,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,PTPRS,Hindbrain neurons,3.52618069083407,Hindbrain neurons,3.41680827717013
C1QTNF7,2.61e-06,C1q and TNF related 7,---++-,------+++-+-,Filtered_Out,0.962518472567801,0.0904119087770215,-,0.181,0.035265047,0.0229,0.708,48.6,1,0.915,central nucleus,central nucleus <  amygdala  <  cerebral nuclei  <  telencephalon  < gray matter,central nucleus < amygdala,C1QTNF7,Vascular smooth muscle cells,5.39118336166938,Sympathetic cholinergic neurons,5.94818233010013
MARCH10,2.76e-07,membrane associated ring-CH-type finger 10,+++---,+-+++-++-++-,Not_Available,0.612828064568034,0.0931000381739523,-,0.186,0.017448756,0.0229,0.708,50.1,1,0.2,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,MARCH10,Ependymal cells,5.53509742832154,Ependymal cells,5.90134026945877
PRSS16,6.41e-09,serine protease 16,++++--,Missing_P_Values,Filtered_Out,0.0950832762947753,0.696212639744467,+,0.19,0.0485019815685789,0.0229,0.708,51.2,1,0.734,postcentral gyrus superior lateral aspect of gyrus,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  <  parietal lobe  <  cerebral cortex  <  telencephalon  < gray matter,postcentral gyrus superior lateral aspect of gyrus <  postcentral gyrus  < parietal lobe,PRSS16,Telencephalon projecting excitatory neurons,4.03171025588552,Sympathetic noradrenergic neurons,4.25160226046541
TYR,6.97e-09,tyrosinase,++--++,Not_Available,Filtered_Out,0.0961670088980151,0.939310974218572,+,0.192,0.186227830353563,0.0229,0.708,51.7,1,0.504,inferior temporal gyrus lateral bank of gyrus,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,inferior temporal gyrus lateral bank of gyrus <  inferior temporal gyrus  < temporal lobe,TYR,Spinal cord inhibitory neurons,5.07894124481043,Spinal cord inhibitory neurons,5.43895820048014
HSPE1-MOB4,2.29e-07,HSPE1-MOB4 readthrough,+++++-,Not_Available,Not_Available,0.0995322838238649,0.93092630618298,+,0.199,0.185360617541174,0.0229,0.708,53.5,1,Not_Available,medial mammillary nucleus,medial mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,medial mammillary nucleus <  mammillary body  < mammillary region,HSPE1-MOB4,Not_Available,Not_Available,Not_Available,Not_Available
CTTNBP2,1.26e-07,cortactin binding protein 2,-++--+,+-+-++----++,+-+-+++-,0.793724833227994,0.104357436315123,-,0.209,0.040096248,0.0229,0.708,56.1,1,0.808,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,CTTNBP2,Telencephalon projecting excitatory neurons,2.60885562836684,Telencephalon projecting excitatory neurons,2.85629697658472
PQLC2L,7.05e-09,PQ loop repeat containing 2 like,++++--,--+--+----++,Filtered_Out,0.76192192464138,0.106294586137266,-,0.213,0.00566483,0.0229,0.708,57.2,1,0.761,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,PQLC2L,Not_Available,Not_Available,Not_Available,Not_Available
MGAT4C,1.22e-06,MGAT4 family member C,--++-+,++---+------,--++--++,0.756084596689331,0.106668590358013,-,0.213,0.002131326,0.0229,0.708,57.4,1,0.272,dorsal motor nucleus of the vagus,dorsal motor nucleus of the vagus <  myelencephalon  < gray matter,dorsal motor nucleus of the vagus <  myelencephalon  < gray matter,MGAT4C,Cholinergic and monoaminergic neurons,4.24420568019863,Cholinergic and monoaminergic neurons,3.66053389443231
PLCL1,7.79e-07,phospholipase C like 1 (inactive),--+---,++++++-----+,--+----+,0.750787941708874,0.110504551851503,-,0.221,0.019769308,0.0229,0.708,59.5,1,0.831,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,PLCL1,Oligodendrocytes,3.74231229931164,Oligodendrocytes,3.5006278468572
IGSF6,1.56e-09,immunoglobulin superfamily member 6,----++,++++-+++++++,Filtered_Out,0.110894306015012,0.980288544924095,+,0.222,0.044139254,0.0229,0.708,59.7,1,0.904,substantia nigra pars reticulata,substantia nigra pars reticulata <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars reticulata < substantia nigra,IGSF6,Perivascular macrophages,5.21106831203813,Perivascular macrophages,5.69320947447033
ELAVL2,9e-08,ELAV like RNA binding protein 2,+-++++,-----+--+---,----+--+,0.86092448625852,0.111930442589125,-,0.224,0.000581273,0.0229,0.708,60.2,1,0.926,substantia nigra pars compacta,substantia nigra pars compacta <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars compacta < substantia nigra,ELAVL2,Cholinergic and monoaminergic neurons,4.4912440824609,Cholinergic and monoaminergic neurons,3.95611796344017
MICB,2.62e-07,MHC class I polypeptide-related sequence B,----+-,++-+-+++-++-,Filtered_Out,0.112924078160757,0.96805098238567,+,0.226,0.0750966929648062,0.0229,0.708,60.8,1,0.774,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,MICB,Pericytes,3.40195572479199,Sympathetic noradrenergic neurons,4.63295825716416
ZFHX4,5.27e-09,zinc finger homeobox 4,-+----,--+-++----++,+--+++++,0.8994564430534,0.114029759589904,-,0.228,0.025295412,0.0229,0.708,61.3,1,0.799,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,ZFHX4,Cholinergic and monoaminergic neurons,4.59560279366769,Cholinergic and monoaminergic neurons,4.22953199576822
HIST1H3I,6.38e-10,histone cluster 1 H3 family member i,-+++++,Not_Available,Filtered_Out,0.114590463153091,0.878850102669405,+,0.229,0.0921984838094183,0.0229,0.708,61.6,1,0.451,V,V <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,V <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,HIST1H3I,Satellite glia,3.0188723698569,Satellite glia,3.24844635290804
VRK2,9.97e-09,VRK serine/threonine kinase 2,----+-,++++++---+++,--+-++-+,0.562541533453163,0.11864224410072,-,0.237,0.0260458185966635,0.0229,0.708,63.8,1,0.546,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,VRK2,Microglia,3.92241044956466,Microglia,4.24111531018962
DLST,8.87e-10,dihydrolipoamide S-succinyltransferase,++++--,--+-+++---++,Not_Available,0.118896862586702,0.873670848861301,+,0.238,0.0764584991503933,0.0229,0.708,64,1,0.26,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,DLST,Hindbrain neurons,3.72501634524872,Peripheral sensory neurofilament neurons,4.18562972777196
ANKS1B,1.5e-06,ankyrin repeat and sterile alpha motif domain containing 1B,-+++-+,------++--++,---+++++,0.127334952830809,0.370738421619951,+,0.255,0.008015543,0.0229,0.708,68.5,1,0.695,CA1 field,CA1 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA1 field <  hippocampal formation  < limbic lobe,ANKS1B,Oligodendrocytes,3.46016684887029,Oligodendrocytes,3.62757275479769
C7orf72,8.26e-07,spermatogenesis associated 48,-+--+-,Not_Available,Not_Available,0.871891398585444,0.128450832762948,-,0.257,0.103720690159248,0.0229,0.708,69.1,1,Not_Available,Not_Available,Not_Available,Not_Available,SPATA48,Ependymal cells,4.24085511420831,Peripheral sensory non-peptidergic neurons,4.43276936085343
RSRC1,2.6e-14,arginine and serine rich coiled-coil 1,+++-+-,+++++++--+-+,+---++-+,0.131723334976961,0.944506747130766,+,0.263,0.011802341,0.0229,0.708,70.9,1,0.582,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,RSRC1,Di- and mesencephalon excitatory neurons,2.62208686879822,Sympathetic cholinergic neurons,4.67423024890706
LST1,5.42e-09,leukocyte specific transcript 1,----+-,+-++++++++++,-----+++,0.132064519243518,0.157411009068851,+,0.264,0.003058614,0.0229,0.708,71.1,1,0.765,substantia nigra pars reticulata,substantia nigra pars reticulata <  substantia nigra  <  midbrain tegmentum  <  mesencephalon  < gray matter,substantia nigra pars reticulata < substantia nigra,LST1,Not_Available,Not_Available,Not_Available,Not_Available
ETFDH,1.44e-06,electron transfer flavoprotein dehydrogenase,+-+--+,+++-+++---+-,+--+-+++,0.132885835329798,0.876299023084206,+,0.266,0.007798596,0.0229,0.708,71.5,1,0.678,globus pallidus internal segment,globus pallidus internal segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus internal segment <  globus pallidus  < basal ganglia,ETFDH,Choroid epithelial cells,3.66003261839083,Sympathetic cholinergic neurons,4.06593704014729
NICN1,5.99e-07,nicolin 1,+-----,+-----+++++-,-+-+----,0.964005018566906,0.136536408833581,-,0.273,0.016099719,0.0229,0.708,73.5,1,0.231,fusiform gyrus bank of cos,fusiform gyrus bank of cos <  fusiform gyrus  <  temporal lobe  <  cerebral cortex  <  telencephalon  < gray matter,fusiform gyrus bank of cos <  fusiform gyrus  < temporal lobe,NICN1,Cholinergic and monoaminergic neurons,3.71992601052375,Sympathetic noradrenergic neurons,2.48723259765726
IQCJ-SCHIP1,1.37e-07,IQCJ-SCHIP1 readthrough,-+-+-+,----+-+++-+-,Not_Available,0.914955626362351,0.136586708473431,-,0.273,0.058049956,0.0229,0.708,73.5,1,Not_Available,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,IQCJ-SCHIP1,Not_Available,Not_Available,Not_Available,Not_Available
FAM120A,3.67e-08,family with sequence similarity 120A,-+---+,------+-+-++,++-+-+-+,0.545212220744239,0.138826652151806,-,0.278,0.037996298,0.0229,0.708,74.7,1,0.649,inferior olivary complex,inferior olivary complex <  myelencephalon  < gray matter,inferior olivary complex <  myelencephalon  < gray matter,FAM120A,Cholinergic and monoaminergic neurons,3.35098614265464,Enteric neurons,2.57443704514341
ZCCHC7,4.19e-12,zinc finger CCHC-type containing 7,+++---,+-----++++++,+-++++++,0.140303519981839,0.976861585909477,+,0.281,0.05196236,0.0229,0.708,75.5,1,0.646,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,ZCCHC7,Hindbrain neurons,3.44139069470504,Hindbrain neurons,3.13901441237523
CCDC36,6.57e-07,coiled-coil domain containing 36,---+++,+++-+--+-++-,Filtered_Out,0.145197320734636,0.927211595605629,+,0.29,0.043414667,0.0229,0.708,78.1,1,0.054,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,CCDC36,Spinal cord inhibitory neurons,2.74744604977119,Spinal cord inhibitory neurons,2.89073800123078
ESRRG,1.31e-07,estrogen related receptor gamma,+-++--,-+---+-----+,-+--+---,0.966844196973997,0.145723494687588,-,0.291,0.004561798,0.0229,0.708,78.4,1,0.79,pontine nuclei,pontine nuclei <  basal part of pons  <  pons  <  metencephalon  < gray matter,pontine nuclei < basal part of pons,ESRRG,Hindbrain neurons,5.40182093186018,Hindbrain neurons,5.83466932445449
TMEM42,4.87e-07,transmembrane protein 42,+--++-,++++++-+++++,Not_Available,0.146126159683094,0.930310140454914,+,0.292,0.024523215,0.0229,0.708,78.6,1,0.325,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,TMEM42,Telencephalon projecting excitatory neurons,3.87566283100583,Peripheral sensory non-peptidergic neurons,2.85212076708556
ZSCAN9,8.28e-13,zinc finger and SCAN domain containing 9,--++++,-++-++++++++,Filtered_Out,0.146603611366905,0.951567515520205,+,0.293,0.077200373,0.0229,0.708,78.9,1,0.315,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,ZSCAN9,Not_Available,Not_Available,Not_Available,Not_Available
C16orf45,1.86e-09,BMERB Domain Containing 1,++-++-,---+-+++++--,---++--+,0.147463618274012,0.741573503738641,+,0.295,0.000958753,0.0229,0.708,79.3,1,0.584,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,C16orf45,Cholinergic and monoaminergic neurons,2.84324967130112,Cholinergic and monoaminergic neurons,2.31248811378339
ASXL3,2.06e-06,ASXL transcriptional regulator 3,--+--+,------+++--+,++-+--++,0.321552599493374,0.150946878825394,-,0.302,0.002256491,0.0229,0.708,81.2,1,0.787,superior rostral gyrus,superior rostral gyrus <  frontal lobe  <  cerebral cortex  <  telencephalon  < gray matter,superior rostral gyrus < frontal lobe,ASXL3,Cholinergic and monoaminergic neurons,2.93661225160883,Peripheral sensory non-peptidergic neurons,3.94108342751378
PCDHA7,2.25e-06,protocadherin alpha 7,-+++++,-+--+---+-++,Not_Available,0.153926272353246,0.646753813503732,+,0.308,0.045500336,0.0229,0.708,82.8,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA7,Hindbrain neurons,3.15661431335586,Hindbrain neurons,3.45083045485666
RTN1,1.71e-08,reticulon 1,++++-+,++-+-+-+++-+,-+---+-+,0.159831111223968,0.464080876238914,+,0.32,0.006195693,0.0229,0.708,86,1,0.963,superior rostral gyrus,superior rostral gyrus <  frontal lobe  <  cerebral cortex  <  telencephalon  < gray matter,superior rostral gyrus < frontal lobe,RTN1,Cholinergic and monoaminergic neurons,3.3682122135607,Sympathetic noradrenergic neurons,4.27437476304621
SOX6,4.17e-07,SRY-box 6,--+-++,+++-+-+----+,Filtered_Out,0.926270056383963,0.166713004442345,-,0.333,0.068401631,0.0229,0.708,89.7,1,0.933,nucleus of the diagonal band horizontal division,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  <  basal forebrain  <  cerebral nuclei  <  telencephalon  < gray matter,nucleus of the diagonal band horizontal division <  nucleus of the diagonal band  <  substantia innominata  < basal forebrain,SOX6,Oligodendrocyte precursor cells,3.45783989482686,Oligodendrocyte precursor cells,3.77243808724271
HS6ST3,1.66e-08,heparan sulfate 6-O-sulfotransferase 3,++++-+,-+-++-+++---,-++----+,0.170376721682113,0.260624934307752,+,0.341,0.000472472,0.0229,0.708,91.7,1,0.72,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,HS6ST3,Spinal cord inhibitory neurons,3.97261952437629,Spinal cord inhibitory neurons,3.85813019687383
KLC1,2.46e-10,kinesin light chain 1,++-+--,+++-++--+-+-,---+-+++,0.172665446162477,0.71957747399668,+,0.345,0.003812079,0.0229,0.708,92.9,1,0.629,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,KLC1,Cholinergic and monoaminergic neurons,3.53810712032724,Sympathetic cholinergic neurons,2.98086183940725
ZMAT2,2.44e-06,zinc finger matrin-type 2,++-++-,+++++++++++-,-+-----+,0.177749486813364,0.726243726351182,+,0.355,0.024694837,0.0229,0.708,95.6,1,0.203,putamen,putamen <  striatum  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,putamen <  striatum  < basal ganglia,ZMAT2,Telencephalon projecting excitatory neurons,2.96086767032053,Sympathetic cholinergic neurons,3.38506255416219
PCDHA1,5.44e-08,protocadherin alpha 1,++----,---+++----+-,Not_Available,0.987152960644745,0.183915083234481,-,0.368,0.09718751,0.0229,0.708,98.9,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA1,Telencephalon inhibitory interneurons,3.41843678278586,Sympathetic cholinergic neurons,4.87790313647664
CHD6,1.38e-10,chromodomain helicase DNA binding protein 6,--+-++,+++++-++++-+,+++++--+,0.183983639079012,0.872796999257835,+,0.368,0.01774485,0.0229,0.708,99,1,0.655,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,CHD6,Cholinergic and monoaminergic neurons,3.31170008709823,Cholinergic and monoaminergic neurons,3.19207777428948
PHF2,2.32e-06,PHD finger protein 2,-++---,--+-+-++++++,+++-----,0.183994130979157,0.680229456671833,+,0.368,0.001404682,0.0229,0.708,99,1,0.125,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,PHF2,Cholinergic and monoaminergic neurons,2.84681986991091,Enteric neurons,3.35069240040798
HIST1H2AL,3.49e-11,histone cluster 1 H2A family member l,+-+++-,Not_Available,Not_Available,0.18560346794433,0.914156970111796,+,0.371,0.268505079326014,0.0229,0.708,99.9,1,0.443,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HIST1H2AL,Non-glutamatergic neuroblasts,4.36724295376907,Non-glutamatergic neuroblasts,4.72875715009712
EPHB2,1.04e-06,EPH receptor B2,---+--,---+++--+---,++++----,0.939337329745962,0.185619698478989,-,0.371,0.039052528,0.0229,0.708,99.9,1,0.805,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,EPHB2,Enteric glia,3.34772225734091,Enteric glia,3.17103218033794
RHOA,7.1e-07,ras homolog family member A,-++++-,-+++++++-+++,+-+-++-+,0.187577241151663,0.945976981579104,+,0.375,0.005285861,0.0229,0.708,101,1,0.68,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,RHOA,Enteric glia,2.30305152051085,Sympathetic noradrenergic neurons,2.68918059819945
ZHX3,2.34e-07,zinc fingers and homeoboxes 3,++++-+,----------+-,--+++-+-,0.834565653302161,0.192119920188854,-,0.384,0.017922949,0.0229,0.708,103,1,0.409,globus pallidus internal segment,globus pallidus internal segment <  globus pallidus  <  basal ganglia  <  cerebral nuclei  <  telencephalon  < gray matter,globus pallidus internal segment <  globus pallidus  < basal ganglia,ZHX3,Cholinergic and monoaminergic neurons,2.85813733182106,Cholinergic and monoaminergic neurons,2.14018429531549
HMGN4,1.07e-06,high mobility group nucleosomal binding domain 4,++++-+,+++---+-----,----+--+,0.902320998261014,0.196105709882015,-,0.392,0.03756133,0.0229,0.708,106,1,0.208,lateral mammillary nucleus,lateral mammillary nucleus <  mammillary body  <  mammillary region  <  hypothalamus  <  diencephalon  < gray matter,lateral mammillary nucleus <  mammillary body  < mammillary region,HMGN4,Not_Available,Not_Available,Not_Available,Not_Available
HIST1H1B,9.97e-14,histone cluster 1 H1 family member b,--+++-,Not_Available,Filtered_Out,0.393794204882501,0.197068218115446,-,0.394,0.0614479203832831,0.0229,0.708,106,1,0.491,III paravermis,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,III paravermis <  III  <  Anterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HIST1H1B,Not_Available,Not_Available,Not_Available,Not_Available
ACTL8,6.06e-07,actin like 8,++-+--,Not_Available,Filtered_Out,0.734314396532056,0.202829112480037,-,0.406,0.133055909316118,0.0229,0.708,109,1,0.466,globose nucleus,globose nucleus <  cerebellar nuclei  <  cerebellum  <  metencephalon  < gray matter,globose nucleus < cerebellar nuclei,ACTL8,Not_Available,Not_Available,Not_Available,Not_Available
TOPAZ1,3.6e-07,testis and ovary specific PAZ domain containing 1,-+++-+,++++++---+++,Not_Available,0.2029924877266,0.956292379660702,+,0.406,0.078682223,0.0229,0.708,109,1,Not_Available,CA1 field,CA1 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA1 field <  hippocampal formation  < limbic lobe,TOPAZ1,Hindbrain neurons,3.82217680957343,Peripheral sensory non-peptidergic neurons,4.72309099499653
DCDC5,2.49e-09,doublecortin domain containing 1,+-+-++,+++++++---+-,Filtered_Out,0.204560672104395,0.859680783313032,+,0.409,0.026863188,0.0229,0.708,110,1,0.306,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,DCDC1,Not_Available,Not_Available,Not_Available,Not_Available
DCDC1,7.46e-09,doublecortin domain containing 1,+-+-++,+++++++---+-,Filtered_Out,0.204560672104395,0.859680783313032,+,0.409,0.026863188,0.0229,0.708,110,1,Not_Available,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,DCDC1,Not_Available,Not_Available,Not_Available,Not_Available
BTN3A2,3.96e-13,butyrophilin subfamily 3 member A2,+---+-,+-+------+--,--+-----,0.968456278025691,0.204763749426309,-,0.41,0.089452903,0.0229,0.708,110,1,0.845,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,BTN3A2,Not_Available,Not_Available,Not_Available,Not_Available
PAX6,1.67e-09,paired box 6,++++++,+-+-+-------,--+----+,0.78135642950228,0.206009032903045,-,0.412,0.002175936,0.0229,0.708,111,1,0.825,IX paravermis,IX paravermis <  IX  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IX paravermis <  IX  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,PAX6,Subcommissural organ hypendymal cells,3.57040004683164,Subcommissural organ hypendymal cells,3.87975115204495
BAD,1.35e-06,BCL2 associated agonist of cell death,---++-,+++++--+++-+,--------,0.213359194858838,0.206506275857794,-,0.413,0.001132037,0.0229,0.708,111,1,0.264,superior rostral gyrus,superior rostral gyrus <  frontal lobe  <  cerebral cortex  <  telencephalon  < gray matter,superior rostral gyrus < frontal lobe,BAD,Spinal cord inhibitory neurons,2.00196292077959,Sympathetic cholinergic neurons,4.23641507854015
FADS2,1.94e-08,fatty acid desaturase 2,+-+---,+-+-++------,+-------,0.972043072487899,0.209085857223953,-,0.418,0.085617322,0.0229,0.708,112,1,0.768,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,FADS2,Satellite glia,4.9914512447236,Satellite glia,5.30636788248189
SLC44A4,7.98e-07,solute carrier family 44 member 4,+---+-,Not_Available,Filtered_Out,0.209502623773671,0.721366643851243,+,0.419,0.120470288613574,0.0229,0.708,113,1,0.863,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,SLC44A4,Subcommissural organ hypendymal cells,5.36266914880441,Subcommissural organ hypendymal cells,5.85408230025674
PRR34,5.59e-08,PRR34 long non-coding RNA,-+--+-,+-+++++-+++-,Filtered_Out,0.782870713185184,0.212258480056746,-,0.425,0.031395216,0.0229,0.708,114,1,0.233,preoptic region,preoptic region <  hypothalamus  <  diencephalon  < gray matter,preoptic region < hypothalamus,PRR34,Not_Available,Not_Available,Not_Available,Not_Available
KYNU,2.38e-06,kynureninase,+---++,-++++++-++-+,Filtered_Out,0.214074428870573,0.919360006469465,+,0.428,0.067972359,0.0229,0.708,115,1,0.993,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,KYNU,Vascular and leptomeningeal cells,3.61264722925713,Peripheral sensory neurofilament neurons,5.61856084128691
SGCZ,9.76e-10,sarcoglycan zeta,--++-+,------++++++,Filtered_Out,0.588486138517805,0.216366093970334,-,0.433,0.003670155,0.0229,0.708,116,1,0.271,ventromedial hypothalamic nucleus,ventromedial hypothalamic nucleus <  tuberal region  <  hypothalamus  <  diencephalon  < gray matter,ventromedial hypothalamic nucleus < tuberal region,SGCZ,Cholinergic and monoaminergic neurons,3.49288894731675,Enteric neurons,2.99594245710222
LTBP3,8.14e-07,latent transforming growth factor beta binding protein 3,----+-,----+-++-+++,+-++--++,0.217925267983905,0.554638946784697,+,0.436,0.000514888,0.0229,0.708,117,1,0.827,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,LTBP3,Choroid epithelial cells,4.66919716502908,Choroid epithelial cells,4.40627315983146
ASCC3,8.91e-08,activating signal cointegrator 1 complex subunit 3,+++--+,+++---------,-++-++++,0.225880519774901,0.338039765625445,+,0.452,0.023981461,0.0229,0.708,122,1,0.774,dentate gyrus,dentate gyrus <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,dentate gyrus <  hippocampal formation  < limbic lobe,ASCC3,Cholinergic and monoaminergic neurons,2.90406630195862,Enteric neurons,2.8330673764006
B3GALTL,5.7e-12,beta 3-glucosyltransferase,-+++--,-++-------++,--+-+--+,0.919178464094575,0.230178808905319,-,0.46,0.015471244,0.0229,0.708,124,1,Not_Available,lateral group of nuclei dorsal division,lateral group of nuclei dorsal division <  lateral group of nuclei  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,lateral group of nuclei dorsal division <  lateral group of nuclei  < dorsal thalamus,B3GLCT,Not_Available,Not_Available,Not_Available,Not_Available
